Title,Year,DOI
Incremental learning of skill collections based on intrinsic motivation,2013,10.3389/fnbot.2013.00011
Learning to Use Chopsticks in Diverse Gripping Styles,2022,10.1145/3528223.3530057
Anthropomorphic Grasping With Neural Object Shape Completion,2023,10.1109/LRA.2023.3322086
Reinforcement Learning for Orientation on the Lie Algebra,2023,10.1109/SIU59756.2023.10224004
Combination of robot control and assembly planning for a precision manipulator,2007,10.1007/s00170-005-0232-5
Make Your Own Robots to Play and Learn with! - Robot-based Instruction Program in Korea,2009,
Learning Manipulation Skills via Hierarchical Spatial Attention,2020,10.1109/TRO.2020.2974093
Learning Movement Primitives for Force Interaction Tasks,2015,
Learning bimanual end-effector poses from demonstrations using task-parameterized dynamical systems,2015,
Guided Robot Skill Learning: A User-Study on Learning Probabilistic Movement Primitives with Non-Experts,2021,10.1109/HUMANOIDS47582.2021.9555785
Robot learning system based on dynamic movement primitives and neural network,2021,10.1016/j.neucom.2021.04.034
Robot complex motion learning based on unsupervised trajectory segmentation and movement primitives,2020,10.1016/j.isatra.2019.08.007
On the Construction of a Skill-Based Wheelchair Navigation Profile,2013,10.1109/TNSRE.2013.2241454
HERMES -: A versatile personal robotic assistant,2004,10.1109/JPROC.2004.835381
Generalization of Human Grasping for Multi-Fingered Robot Hands,2012,
Dynamic evaluation of a suction based gripper for fruit picking using a physical twin,2024,10.1109/ICRA57147.2024.10611299
The Inherent Representation of Tactile Manipulation Using Unified Force-Impedance Control,2023,10.1109/CDC49753.2023.10383326
An optical-flow person following behaviour,1998,10.1109/ISIC.1998.713678
Modular Robots for On-Orbit Satellite Servicing,2012,
Topological mapping based on perceiving-acting cycle in sharing cognitive environments for robot partners,2022,
Evaluating the Effect of Saliency Detection and Attention Manipulation in Human-Robot Interaction,2013,10.1007/s12369-012-0174-7
Brain activation during a manipulative task and working memory hypothesis,2005,
Metrics and benchmarks in human-robot interaction: Recent advances in cognitive robotics,2017,10.1016/j.cogsys.2016.06.002
A System Architecture for Constraint-Based Robotic Assembly with CAD Information,2018,
Manipulation Skill Acquisition for Robotic Assembly Based on Multi-Modal Information Description,2020,10.1109/ACCESS.2019.2934174
Master-Slave Arm Heterogeneous Mapping With Link Pose Constraint in Teleoperation System,2022,10.1109/ACCESS.2022.3213054
Cloud-Based Hierarchical Imitation Learning for Scalable Transfer of Construction Skills from Human Workers to Assisting Robots,2024,10.1061/JCCEE5.CPENG-5731
Transfer Learning of Shared Latent Spaces between Robots with Similar Kinematic Structure,2017,
Computer-Guided Laparoscopic Training with Application of a Fuzzy Expert System,2008,
Layered task planning for mobile manipulators,2019,10.1016/j.compeleceng.2019.106464
Smiles of Children with ASD May Facilitate Helping Behaviors to the Robot,2018,10.1007/978-3-030-05204-1_6
SAIL: Simulation-Informed Active In-the-Wild Learning,2019,10.1109/hri.2019.8673019
Skill Transformer: A Monolithic Policy for Mobile Manipulation,2023,10.1109/ICCV51070.2023.00996
Interface Design of a Physical Human-Robot Interaction System for Human Impedance Adaptive Skill Transfer,2018,10.1109/TASE.2017.2743000
Skills for Vision-based Applications in Robotics Application to aeronautics assembly pilot station,2015,
Toward Enhanced Teleoperation Through Embodiment,2020,10.3389/frobt.2020.00014
Robot learning human stiffness regulation for hybrid manufacture,2018,10.1108/AA-02-2018-019
DiffSkill: Improving Reinforcement Learning through diffusion-based skill denoiser for robotic,2024,10.1016/j.knosys.2024.112190
Impedance adjustment for learning human variable impedance skill,2023,10.1016/j.mechatronics.2023.103036
What Can We Learn from the Long-Term Users of a Social Robot?,2017,10.1007/978-3-319-70022-9_65
A trajectory and force dual-incremental robot skill learning and generalization framework using improved dynamical movement primitives and adaptive neural network control,2023,10.1016/j.neucom.2022.11.076
Motion planning for a robotic system with structured intelligence,1997,10.1109/CIRA.1997.613839
Demystifying computational thinking,2017,10.1016/j.edurev.2017.09.003
Tech United Eindhoven @Home 2022 Champions Paper,2023,10.1007/978-3-031-28469-4_22
Efficient Extensible Path Planning on 3D Terrain Using Behavior Modules,2013,
Learning by biasing,1998,
Simpler Learning of Robotic Manipulation of Clothing by Utilizing DIY Smart Textile Technology,2020,10.3390/app10124088
Mapping between different kinematic structures without absolute positioning during operation,2012,10.1049/el.2012.1085
Dynamic Movement Primitives for Movement Generation Using GMM-GMR Analytical Method,2019,10.1109/infoct.2019.8711390
Adaptive Skill Selection for Effective Exploration of Action Space,2024,10.1109/IJCNN60899.2024.10650465
Architectural issues for integration of sensing and acting modalities,1998,10.1109/ISIC.1998.713681
Learning of Motor Skills based on Grossness and Fineness of Movements in Daily-life Tasks,2014,
Elementary Students' Performance and Perceptions of Robot Coding and Debugging: Embodied Approach in Practice,2022,10.1080/02568543.2022.2045399
Dynamic Trajectory Generation and a Robust Controller to Intercept a Moving Ball in a Game Setting,2020,10.1109/TCST.2019.2913129
Language to Rewards for Robotic Skill Synthesis,2023,
New automation solution for brownfield production - Cognitive robots for the emulation of operator capabilities,2024,10.1016/j.cirpj.2024.02.007
Learning movement primitive attractor goals and sequential skills from kinesthetic demonstrations,2015,10.1016/j.robot.2015.07.005
Multi-Modal MPPI and Active Inference for Reactive Task and Motion Planning,2024,10.1109/LRA.2024.3426183
HAND MANIPULATION SKILL MODELING FOR THE INTELLIGENT COOPERATIVE MANIPULATION SYSTEM-ICMS,1994,
Self-supervised Transfer Learning for Instance Segmentation through Physical Interaction,2019,10.1109/iros40897.2019.8967915
Probabilistic Motion Prediction and Skill Learning for Human-to-Cobot Dual-Arm Handover Control,2024,10.1109/TNNLS.2022.3182973
Modeling Motor-Perceptual Behaviors to Enable Intuitive Paths in an Aquatic Robot,2015,
Learning Transferable Push Manipulation Skills in Novel Contexts,2021,10.3389/fnbot.2021.671775
Estimating the Orientation of Objects from Tactile Sensing Data Using Machine Learning Methods and Visual Frames of Reference,2019,10.3390/s19102285
A new method to evaluate human-robot system performance,2003,10.1023/A:1022279618991
Accelerating Robot Reinforcement Learning with Accumulation of Knowledge,2021,10.1007/978-3-030-75259-0_13
Living with the lab-boosting experiential learning and creativity in 1st year engineering students,2007,10.1080/10798587.2007.10642946
Task Execution Based-on Human-Robot Dialogue and Deictic Gestures,2016,
Learning-Based Automation of Robotic Assembly for Smart Manufacturing,2021,10.1109/JPROC.2021.3063154
A data-efficient goal-directed deep reinforcement learning method for robot visuomotor skill,2021,10.1016/j.neucom.2021.08.023
Framework For The Rapid Development And Deployment Of Customized Industrial Robotic Applications,2023,10.15488/15305
Extracting manipulation skills from observation,2000,
Exploring Tactile Surface Sensors as a Gesture Input Device for Intuitive Robot Programming,2016,
An architecture for cognitive human-robot integration.: Application to rehabilitation robotics,2005,
Towards Deep Robot Learning with Optimizer applicable to Non-stationary Problems,2021,10.1109/IEEECONF49454.2021.9382621
Skill Learning for Intelligent Robot by Perception-Action Integration: A View from Hierarchical Temporal Memory,2017,10.1155/2017/7948684
Shared-control design for robot-assisted surgery using a skill assessment approach,2022,10.1002/asjc.2746
Design and development of a software architecture for autonomous mobile manipulators in industrial environments,2015,
Learning Manipulative Skills Using a POMDP Framework,2014,
An online trajectory guidance framework via imitation learning and interactive feedback in robot-assisted surgery,2025,10.1016/j.neunet.2025.107197
Learning cooperative dynamic manipulation skills from human demonstration videos,2022,10.1016/j.mechatronics.2022.102807
Combination of Dynamical Movement Primitives With Trajectory Segmentation and Node Mapping for Robot Machining Motion Learning,2023,10.1109/TMECH.2022.3196036
Constrained DMPs for Feasible Skill Learning on Humanoid Robots,2018,
Fast Setup and Adaptation of Industrial Assembly Tasks with Force-Based Exception Strategies,2017,10.1007/978-3-319-49058-8_46
Deploying a modeling framework for reusable robot behavior to enable informed strategies for domestic service robots,2014,10.1016/j.robot.2012.10.013
Testing the vertical and cyber-physical integration of cognitive robots in manufacturing,2019,10.1016/j.rcim.2018.11.011
Sensor-based failure prediction in biped locomotion,2014,
Using simplified geometric models in skill-based manipulation,2004,10.1163/1568553041738130
Intuitive Task Programming of Stud Welding Robots for Ship Construction,2015,
Learning to Reach by Building a Representation of Peri-Personal Space,2016,
GTHSL: A Goal-Task-Driven Hierarchical Sharing Learning Method to Learn Long-Horizon Tasks Autonomously,2025,10.1109/TIE.2024.3454534
Trajectory Adaptation and Learning for Ankle Rehabilitation Using a 3-PRS Parallel Robot,2015,10.1007/978-3-319-22876-1_41
MOGrip: Gripper for multiobject grasping in pick-and-place tasks using translational movements of fingers,2024,10.1126/scirobotics.ado3939
Adaptive biomimetic control of robot arm motions,2008,10.1016/j.neucom.2008.04.015
GRASPER: A Multisensory Based Manipulation System for Underwater Operations,2013,10.1109/SMC.2013.689
Tech United Eindhoven @Home 2019 Champions Paper,2019,10.1007/978-3-030-35699-6_43
"Effect of gangliosides on motor activity, learning, and mechanisms of regulation of signal transduction in the rat brain",1999,
"Past, present, and future of surgical simulation and perspective of a developing country: A narrative review",2021,10.47391/JPMA.01-1046
Vision-language model-based human-robot collaboration for smart manufacturing: A state-of-the-art survey,2025,10.1007/s42524-025-4136-9
A structured methodology to support human-robot collaboration configuration choice,2022,10.1007/s11740-021-01088-6
Empowering STEM Students with Digital Skills: A Training Approach at UCN Industrial Playground,2024,10.1007/978-3-031-65400-8_7
A Robust Human-Robot Collaborative Control Approach Based on Model Predictive Control,2024,10.1109/TIE.2023.3299046
Visual Search and Recognition for Robot Task Execution and Monitoring,2018,10.3233/978-1-61499-929-4-94
Enhance pick-and-place performance using multimodal interaction in operation environment,2023,10.1108/IR-10-2022-0260
Inverse Kinematics of Humanoid-Robot Reaching through Human Visuo-Motor Learning,2010,10.1007/978-90-481-9262-5_36
Human Skill Capture: A Hidden Markov Model of Force and Torque Data in Peg-in-a-Hole Assembly Process,2016,
Human-robot skills transfer interface for UAV-based precision pesticide in dynamic environments,2021,10.1108/AA-11-2020-0161
RoboCup@Home Demonstrating Everyday Manipulation Skills in RoboCup@Home,2012,10.1109/MRA.2012.2191993
Long-Horizon Planning and Execution With Functional Object-Oriented Networks,2023,10.1109/LRA.2023.3285510
SQGS: Sensing-based Quality-aware Robot Programming Guidance System for Non-experts,2021,10.1109/ETFA45728.2021.9613349
Learning and Generalizing Cooperative Manipulation Skills Using Parametric Dynamic Movement Primitives,2022,10.1109/TASE.2022.3141460
The Generalization of Robot Skills Based on Dynamic Movement Primitives,2020,10.1016/j.ifacol.2021.04.105
Robot Learning System Based on Adaptive Neural Control and Dynamic Movement Primitives,2019,10.1109/TNNLS.2018.2852711
Boosting Offline Reinforcement Learning for Autonomous Driving with Hierarchical Latent Skills,2024,10.1109/ICRA57147.2024.10611197
Modelling of cooperating robotized systems with the use of object-based approach,2015,10.1088/1757-899X/95/1/012107
Symbolic State Estimation with Predicates for Contact-Rich Manipulation Tasks,2022,10.1109/ICRA46639.2022.9811675
A use case of an adaptive cognitive architecture for the operation of humanoid robots in real environments,2017,10.1177/1729881416678133
Language Conditioned Imitation Learning over Unstructured Data,2021,
Skills Regularized Task Decomposition for Multi-task Offline Reinforcement Learning,2022,
Compliant Motion Planning Integrating Human Skill for Robotic Arm Collecting Tomato Bunch Based on Improved DDPG,2025,10.3390/plants14050634
Bottom-Up Skill Discovery From Unsegmented Demonstrations for Long-Horizon Robot Manipulation,2022,10.1109/LRA.2022.3146589
Can Pair Learning Improve Students' Troubleshooting Performance in Robotics Education?,2020,10.1177/0735633119829191
An Automated Skill Assessment Framework Based on Visual Motion Signals and a Deep Neural Network in Robot-Assisted Minimally Invasive Surgery,2023,10.3390/s23094496
A fast transfer reinforcement learning model for transferring force-based human speed adjustment skills to robots for collaborative assembly posture alignment,2024,10.1016/j.aei.2024.102836
Aerial-ground testbed for simulating compliant bimanual on-orbit operations: From aerial to space robotic manipulation,2025,10.1016/j.robot.2025.104927
An Observation Based Method for Human Robot Writing Skill Transfer,2022,10.1109/ICCA54724.2022.9831836
Hierarchical Human-to-Robot Imitation Learning for Long-Horizon Tasks via Cross-Domain Skill Alignment,2024,10.1109/ICRA57147.2024.10610084
Guidelines for Designing Social Robots as Second Language Tutors,2018,10.1007/s12369-018-0467-6
Learning to Perform Trajectory Generation From Low-Quality Demonstrations,2024,10.1109/TNNLS.2024.3414470
Adaptive Non-Maximal Suppression Filtering for Online Exploration Learning with Cost-Regularized Kernel Regression,2017,
Pedipulate: Enabling Manipulation Skills using a Quadruped Robot's Leg,2024,10.1109/ICRA57147.2024.10611307
Simultaneous Human-Robot Adaptation for Effective Skill Transfer,2015,
Skill Learning using Temporal and Spatial Entropies for Accurate Skill Acquisition,2013,
GripSee:: A gesture-controlled robot for object perception and manipulation,1999,10.1023/A:1008839628783
Handling crowdsourced data using state space discretization for robot learning and synthesizing physical skills,2020,10.1007/s41315-020-00152-1
Robot Program Parameter Inference via Differentiable Shadow Program Inversion,2021,10.1109/ICRA48506.2021.9561206
Robot skills - modeling and control aspects,2018,
Grounding Language with Visual Affordances over Unstructured Data,2023,10.1109/ICRA48891.2023.10160396
A robot motion skills method with explicit environmental constraints,2024,10.1108/IR-08-2023-0180
Automated Generation of Robot Trajectories for Assembly Processes Requiring Only Sparse Manual Input,2021,10.1109/ICRA48506.2021.9561465
Type-2 Fuzzy Model-Based Movement Primitives for Imitation Learning,2022,10.1109/TRO.2022.3152685
Meaningful Assessment of Robotic Surgical Style using the Wisdom of Crowds,2018,10.1007/s11548-018-1738-2
Using Behavior Trees for Coordination of Skills in Modular Reconfigurable CPPMs,2022,10.1109/ETFA52439.2022.9921558
Acquisition of manipulation skills from a haptic rendered virtual environment,2004,
Knowledge Transfer using Model-Based Deep Reinforcement Learning,2021,10.1109/SAUPEC/RobMech/PRASA52254.2021.9377247
Using Probabilistic Movement Primitives in Analyzing Human Motion Differences Under Transcranial Current Stimulation,2021,10.3389/frobt.2021.721890
Human-Robot Variable Impedance Skills Transfer Learning Based on Dynamic Movement Primitives,2022,10.1109/LRA.2022.3154469
Development of manipulatory skills and the deployment of attention,1995,10.1016/0163-6383(95)90029-2
Autonomous Runtime Composition of Sensor-Based Skills Using Concurrent Task Planning,2021,10.1109/LRA.2021.3094498
Haptic Object Identification for Advanced Manipulation Skills,2020,10.1007/978-3-030-64313-3_14
Learning by Demonstration and Robust Control of Dexterous In-Hand Robotic Manipulation Skills,2019,10.1109/iros40897.2019.8967567
RAMCIP - A service robot for MCI patients at home,2018,
Sensor-based control architecture for a car-like vehicle,1999,10.1023/A:1008835527875
Event-driven industrial robot control architecture for the Adept V+ platform,2019,10.7717/peerj-cs.207
Robot Introspection with Bayesian Nonparametric Vector Autoregressive Hidden Markov Models,2017,
Fundamentals of Biometric-Based Training System Design,2007,
Manipulation Skill Acquisition for Robotic Assembly using Deep Reinforcement Learning,2019,10.1109/aim.2019.8868579
MANIPULATION SKILL MODELING FOR DEXTEROUS HANDS,1994,10.1109/ROBOT.1994.351047
Compliant motion control with stochastic active observers,2001,
Reinforcement Learning of Bimanual Robot Skills,2020,10.1007/978-3-030-26326-3
Gestural and Touchscreen Interaction for Human-Robot Collaboration: A Comparative Study,2023,10.1007/978-3-031-22216-0_9
EzSkiROS: A Case Study on Embedded Robotics DSLs to Catch Bugs Early,2023,10.1109/RoSE59155.2023.00014
Segmenting Unknown 3D Objects from Real Depth Images using Mask R-CNN Trained on Synthetic Data,2019,10.1109/icra.2019.8793744
A DMPs-based Approach for Human-like Robotic Movements,2024,10.1109/ICARSC61747.2024.10535923
Optimizing path planning in mobile robot systems using motion capture technology,2024,10.1016/j.rineng.2024.102043
Integration of a feasibility and context check into an OPC UA skill,2021,10.1016/j.ifacol.2021.08.196
Robot path planning in a constrained workspace by using optimal control techniques,2008,10.1007/s11044-007-9059-1
"Physically Feasible Repair of Reactive, Linear Temporal Logic-Based, High-Level Tasks",2023,10.1109/TRO.2023.3304009
Modular Robot Software Framework for the Intelligent and Flexible Composition of Its Skills,2019,10.1007/978-3-030-30000-5_32
Visual-Tactile Robot Grasping Based on Human Skill Learning From Demonstrations Using a Wearable Parallel Hand Exoskeleton,2023,10.1109/LRA.2023.3295296
Automatic extension of a symbolic mobile manipulation skill set,2023,10.1016/j.robot.2023.104428
Learning Motion and Impedance Behaviors from Human Demonstrations,2014,
Connectionist reinforcement learning of robot control skills,1998,
Dynamical System Modulation for Robot Learning via Kinesthetic Demonstrations,2008,10.1109/TRO.2008.2006703
Learning Object Manipulation Skills from Video via Approximate Differentiable Physics,2022,10.1109/IROS47612.2022.9982084
Deep Imitation Learning for Complex Manipulation Tasks from Virtual Reality Teleoperation,2018,
On Lightmyography: A New Muscle Machine Interfacing Method for Decoding Human Intention and Motion,2021,10.1109/EMBC46164.2021.9630177
Objective Assessment of Endovascular Navigation Skills with Force Sensing,2017,10.1007/s10439-017-1791-y
Robotic Assistance in Medication Intake: A Complete Pipeline,2022,10.3390/app12031379
Imitation of Manipulation Skills Using Multiple Geometries,2022,10.1109/IROS47612.2022.9981683
Design and performance evaluation of a master controller for endovascular catheterization,2016,10.1007/s11548-015-1211-4
Hierarchical trajectory planning of redundant manipulators with structured intelligence,1998,
Estimation of Foot Plantar Center of Pressure Trajectories with Low-Cost Instrumented Insoles Using an Individual-Specific Nonlinear Model,2018,10.3390/s18020421
A Gripper-like Exoskeleton Design for Robot Grasping Demonstration,2023,10.3390/act12010039
Safety assurance mechanisms of collaborative robotic systems in manufacturing,2021,10.1016/j.rcim.2020.102022
Combining Gaussian Processes and Conventional Path Planning in a Learning from Demonstration Framework,2011,
Movement Primitive Learning and Generalization: Using Mixture Density Networks,2020,10.1109/MRA.2020.2980591
Lifelong Robot Library Learning: Bootstrapping Composable and Generalizable Skills for Embodied Control with Language Models,2024,10.1109/ICRA57147.2024.10611448
Robot Manipulation Skills Transfer for Sim-to-Real in Unstructured Environments,2023,10.3390/electronics12020411
Declarative-knowledge-based reconfiguration of automation systems using a blackboard architecture,2011,10.3233/978-1-60750-754-3-163
Imitation Learning and Teleoperation Shared Control With Unit Tangent Fuzzy Movement Primitives,2024,10.1109/TFUZZ.2024.3443713
Eager and Memory-Based Non-Parametric Stochastic Search Methods for Learning Control,2018,
ADVANCED TELE-OPERATED ROBOT INTERFACE FOR TEACHING BY DEMONSTRATION,2017,
A constraint-based programming approach for robotic assembly skills implementation,2019,10.1016/j.rcim.2019.03.005
Learning Complicated Manipulation Skills via Deterministic Policy with Limited Demonstrations,2023,10.1109/ICAR58858.2023.10406318
Adaptive Neuro-fuzzy Inference System for Automated Skill Assessment in Robot-Assisted Minimally Invasive Surgery,2021,10.1109/INES52918.2021.9512924
Utilization and Surgical Skill Transferability of the Simulator Robot to the Clinical Robot for Urology Surgery,2017,10.1159/000449473
Specializing Versatile Skill Libraries using Local Mixture of Experts,2021,
Analysis of multimodal Bayesian nonparametric autoregressive hidden Markov models for process monitoring in robotic contact tasks,2019,10.1177/1729881419834840
NaviGates: A benchmark for indoor navigation,1998,
Incremental Learning of Full-Pose Via-Point Movement Primitives on Riemannian Manifolds,2024,10.1109/ICRA57147.2024.10610275
Learning Robotic Rotational Manipulation Skill from Bilateral Teleoperation,2022,10.1109/UR55393.2022.9826276
Compliant Parametric Dynamic Movement Primitives,2020,10.1017/S026357471900078X
"Relationships Between Experience, Sleepiness, Height, Reported Task Load, and Performance Scores in Teleoperators for the JET",2024,10.1109/TPS.2024.3428391
Predicting fruit-pick success using a grasp classifier trained on a physical proxy,2022,10.1109/IROS47612.2022.9981716
Dexterity enhancement with robotic surgery,2004,10.1007/s00464-003-8922-2
Semi-Autonomous Teleoperation via Learning Non-Prehensile Manipulation Skills,2022,10.1109/ICRA46639.2022.9811823
Legs as Manipulator: Pushing Quadrupedal Agility Beyond Locomotion,2023,10.1109/ICRA48891.2023.10161470
Building Successful Long Child-Robot Interactions in a Learning Context,2016,
Skill learning and action recognition by arc-length dynamic movement primitives,2018,10.1016/j.robot.2017.11.012
An Improvement of Robot Stiffness-Adaptive Skill Primitive Generalization Using the Surface Electromyography in Human-Robot Collaboration,2021,10.3389/fnins.2021.694914
Digital twin driven human-robot collaborative assembly,2019,10.1016/j.cirp.2019.04.011
"Control, localization and human interaction with an autonomous lighter-than-air performer",2017,10.1016/j.robot.2016.10.013
Writing Skills Transfer From Human To Robot Using Stiffness Extracted From sEMG,2015,
Interface Transparency Issues in Teleoperation,2020,10.3390/app10186232
Reactive motion generation on learned Riemannian manifolds,2023,10.1177/02783649231193046
Deep Adversarial Imitation Learning of Locomotion Skills from One-shot Video Demonstration,2019,10.1109/cyber46603.2019.9066512
A geometric optimal control approach for imitation and generalization of manipulation skills,2023,10.1016/j.robot.2023.104413
LIDAR-based people detection and tracking for @home Competitions,2019,
An EMG Enhanced Impedance and Force Control Framework for Telerobot Operation in Space,2014,
Optimizing Demonstrated Robot Manipulation Skills for Temporal Logic Constraints,2022,10.1109/IROS47612.2022.9981384
The Facilitatory Role of Linguistic Instructions on Developing Manipulation Skills,2010,10.1109/MCI.2010.937321
What is the Problem? A Situated Account of Computational Thinking as Problem-Solving in Two Danish Preschools,2022,10.1007/s13218-021-00752-4
Robot Learning from Demonstration Using Elastic Maps,2022,10.1109/IROS47612.2022.9981241
Planning and Acting with Temporal and Hierarchical Decomposition Models,2014,10.1109/ICTAI.2014.27
Evaluating Sensorimotor Abstraction on Curricula for Learning Mobile Manipulation Skills,2022,10.1109/ICDL53763.2022.9962221
Human-Robot Deformation Manipulation Skill Transfer: Sequential Fabric Unfolding Method For Robots,2023,10.1109/LRA.2023.3329768
TAX-Pose: Task-Specific Cross-Pose Estimation for Robot Manipulation,2022,
How to Guide Humans Towards Skills Improvement in Physical Human-Robot Collaboration Using Reinforcement Learning?,2020,10.1109/smc42975.2020.9283469
Real-time telementoring with 3D drawing annotation in robotic surgery,2023,10.1007/s00464-023-10521-z
VISUAL PROGRAMMING FOR CAPTURING OF HUMAN MANIPULATION SKILL,1993,
The Use of Robotics in Introductory Programming for Elementary Students,2017,10.1007/978-3-319-55553-9_14
Integrating industry 4.0 for enhanced sustainability: Pathways and prospects,2025,10.1016/j.spc.2024.12.012
"The New York Section EMPIRE Collaborative: Piloting a Multi-Institutional, Simulation-Based Surgical Skills Boot Camp for Junior Urology Residents",2024,10.1097/UPJ.0000000000000587
"ROBOT SKILL LEARNING, BASIS FUNCTIONS, AND CONTROL REGIMES",1993,
Human-agent co-adaptation using error-related potentials,2018,10.1088/1741-2552/aae069
Human intention and workspace recognition for collaborative assembly,2022,10.1016/j.ifacol.2022.09.420
Artificial intelligence and anesthesia: A narrative review,2022,10.4103/sja.sja_669_21
Active learning and education 4.0 for complex thinking training: analysis of two case studies in open education,2023,10.1186/s40561-023-00229-x
Gesture-Based Extraction of Robot Skill Parameters for Intuitive Robot Programming,2015,10.1007/s10846-015-0219-x
From exploration to control: Learning object manipulation skills through novelty search and local adaptation,2021,10.1016/j.robot.2020.103710
"Motor memory: Representation, learning and consolidation",2016,10.1016/j.bica.2016.03.003
THE FORMATION OF COMPETENCE IN CORE COMPUTER SCIENCE,2018,
"Validate on Sim, Detect on Real - Model Selection for Domain Randomization",2022,10.1109/ICRA46639.2022.9811621
Critical success factors for lean six sigma in quality 4.0,2021,10.1108/IJQSS-06-2020-0099
"Face, Content, and Construct Validation of the da Vinci Skills Simulator",2012,10.1016/j.urology.2012.01.028
Deformation-Aware Contact-Rich Manipulation Skills Learning and Compliant Control,2023,10.1007/978-3-031-22731-8_7
A computational model of human decision making and learning for assessment of co-adaptation in neuro-adaptive human-robot interaction,2019,10.1109/smc.2019.8913872
Efficient Deformable Registration of Multi-Resolution Surfel Maps for Object Manipulation Skill Transfer,2014,
Human-to-robot skill transfer using the SPORE approximation,1996,
"Feasibility, effectiveness and transferability of a novel mastery-based virtual reality robotic training platform for general surgery residents",2022,10.1007/s00464-022-09106-z
Surgical skill level classification model development using EEG and eye-gaze data and machine learning algorithms,2023,10.1007/s11701-023-01722-8
A Lightweight Robotic Arm with Pneumatic Muscles for Robot Learning,2016,
Knowledge Sharing Enabled Multirobot Collaboration for Preventive Maintenance in Mixed Model Assembly,2022,10.1109/TII.2022.3158978
On the Utility of Koopman Operator Theory in Learning Dexterous Manipulation Skills,2023,
A Stable Guidance Method for Teleoperation-based Robot Learning from Demonstration,2024,10.1109/CASE59546.2024.10711823
Efficient Auction Based Coordination for Distributed Multi-agent Planning in Temporal Domains Using Resource Abstraction,2018,10.1007/978-3-030-00111-7_8
Human-robot skill transmission for mobile robot via learning by demonstration,2023,10.1007/s00521-021-06449-x
Trajectory Representation by Nonlinear Scaling of Dynamic Movement Primitives,2016,
Scenario-Based Programming of Voice-Controlled Medical Robotic Systems,2022,10.3390/s22239520
Robot Action Selection Learning via Layered Dimension Informed Program Synthesis,2020,
Human directed local autonomy for motion guidance and coordination in an intelligent manufacturing system,1997,10.1117/12.294421
Learning by Watching: Physical Imitation of Manipulation Skills from Human Videos,2021,10.1109/IROS51168.2021.9636080
Skill-based design of dependable robotic architectures,2023,10.1016/j.robot.2022.104318
Can remote assistance for robotic surgery improve surgical performance in simulation training? A prospective clinical trial of urology residents using a simulator in south america,2022,10.1590/S1677-5538.IBJU.2022.0104
Evaluation of a novel universal robotic surgery virtual reality simulation proficiency index that will allow comparisons of users across any virtual reality simulation curriculum,2021,10.1007/s00464-021-08609-5
Analyzing the Effect of Computational Thinking on Mathematics through Educational Robotics,2019,10.1109/fie43999.2019.9028384
Assisting Movement Training and Execution With Visual and Haptic Feedback,2018,10.3389/fnbot.2018.00024
USER INTERFACES FOR LEARNING REDUNDANCY RESOLUTION IN HUMAN ROBOT INTERACTION,2018,
Human-In-The-Loop Control and Task Learning for Pneumatically Actuated Muscle Based Robots,2018,10.3389/fnbot.2018.00071
Innovative multi-dimensional learning algorithm and experiment design for human-robot cooperation,2024,10.1016/j.apm.2024.01.001
A Telemanipulation-Based Human-Robot Collaboration Method to Teach Aerospace Masking Skills,2020,10.1109/TII.2019.2906063
Digital Twins: Assisting and Supporting Cooperation in Human-Robot Teams,2018,
Contextual Programming of Collaborative Robots,2020,10.1007/978-3-030-50334-5_22
Dynamic Player Modelling in Serious Games applied to Rehabilitation Robotics,2014,10.1109/SBR.LARS.Robocontrol.2014.41
From biologically realistic imitation to robot teaching via human motor learning,2008,
A Code-Free Interactive Task Programming Interface for Robot Skill Construction,2024,10.1007/s13369-024-09592-4
"APEX: Unsupervised, Object-Centric Scene Segmentation and Tracking for Robot Manipulation",2021,10.1109/IROS51168.2021.9636711
The Effects of Educational Robotics on STEM Students' Engagement and Reflective Thinking,2022,10.1109/FIE56618.2022.9962498
Bimanual rope manipulation skill synthesis through context dependent correction policy learning from human demonstration,2023,10.1109/ICRA48891.2023.10160895
Variable Impedance Skill Learning for Contact-Rich Manipulation,2022,10.1109/LRA.2022.3187276
Representation and Reproduction of Skills to Adapt Affine Variations in Programming by Demonstration,2016,
Inferring the Geometric Nullspace of Robot Skills from Human Demonstrations,2020,10.1109/icra40945.2020.9197174
"HBOD: A Novel Dataset with Synchronized Hand, Body, and Object Manipulation Data for Human-Robot Interaction",2023,10.1109/BSN58485.2023.10330940
Current training on the basics of robotic surgery in the Netherlands: Time for a multidisciplinary approach?,2017,10.1007/s00464-016-4970-2
BOWLING GAME TO LEARN COMMUNICATIONS BETWEEN DIFFERENT DEVICES,2020,
Computational transformations of early childhood education: Pathways toward child-centred computing in two educational change projects,2024,10.1111/bjet.13536
Shared Driving Assistance Design Considering Human Error Protection for Intelligent Electric Wheelchairs,2023,10.3390/en16062583
Whole-Body Control on Non-holonomic Mobile Manipulation for Grapevine Winter Pruning Automation,2021,10.1109/ICARM52023.2021.9536083
Design of a Data-Driven Expert Controller,2015,
Multi-expert synthesis for versatile locomotion and manipulation skills,2022,10.3389/frobt.2022.970890
Polymorphic Robot Learning for Dynamic and Contact-Rich Handling of Soft-Rigid Objects,2017,
Image-Based Tactile Deformation Simulation and Pose Estimation for Robot Skill Learning,2025,10.3390/app15031099
