Title,Year,DOI
Robot skill acquisition in assembly process using deep reinforcement learning,2019,10.1016/j.neucom.2019.01.087
Reliability of the Revised Motor Learning Strategies Rating Instrument and Its Role in Describing the Motor Learning Strategy Content of Physiotherapy Sessions in Paediatric Acquired Brain Injury,2021,10.3138/ptc-2020-0014
Developing Robot Reaching Skill via Look-ahead Planning,2019,
Adversarial Skill Networks: Unsupervised Robot Skill Learning from Video,2020,10.1109/icra40945.2020.9196582
A comparison of learning-by-demonstration methods for force-based robot skills,2014,
Fourier movement primitives: an approach for learning rhythmic robot skills from demonstrations,2020,
WAGNN: A Weighted Aggregation Graph Neural Network for robot skill learning,2020,10.1016/j.robot.2020.103555
Comparison Analysis of Robot-Assisted Computed Tomography Navigation System and Manual Freehand Technique in Orthopedic Surgery,2019,10.1166/jmihi.2019.2640
Recovery Technique from Classified Errors in Adjustment Tasks of Domestic Appliances,2011,
A multi-institutional study using artificial intelligence to provide reliable and fair feedback to surgeons,2023,10.1038/s43856-023-00263-3
Preface - Advances in robot skill learning,2002,10.1016/S0921-8890(02)00162-8
"'Job-ready' project managers: Are Australian Universities preparing managers for the impact of AI, ML and Bots?",2020,10.37938/pmrp.vol6.0014
OBJECTIVE ASSESSMENT OF MINIMALLY INVASIVE SURGICAL SKILLS,2014,
HIGH DIMENSION ACTION SPACES IN ROBOT SKILL LEARNING,1994,
Surgeons' Operation Skill-Based Control Strategy and Preliminary Evaluation for a Vascular Interventional Surgical Robot,2019,10.1007/s40846-018-0453-3
Learning Underwater Intervention Skills Based on Dynamic Movement Primitives,2024,10.3390/electronics13193860
Building a Library of Tactile Skills Based on FingerVision,2019,10.1109/humanoids43949.2019.9035000
Large language models for chemistry robotics,2023,10.1007/s10514-023-10136-2
Robot skill discovery based on observed data,1996,
Usefulness of an optical tracking system in laparoscopic surgery for motor skills assessment,2014,10.1016/j.ciresp.2013.01.006
Model-based contextual policy search for data-efficient generalization of robot skills,2017,10.1016/j.artint.2014.11.005
EFFICIENT SEARCH FOR ROBOT SKILL LEARNING - SIMULATION AND REALITY,1994,
Towards Robot Skill Learning,2020,
Conditionally Combining Robot Skills using Large Language Models,2024,10.1109/ICRA57147.2024.10611275
A New Skill Based Robot Programming Language Using UML/P Statecharts,2013,
A skill-based approach towards hybrid assembly,2010,10.1016/j.aei.2010.05.013
Microsurgical Skill Assessment: Toward Skill-Based Surgical Robotic Control,2011,
Adaptive Social Planner to Accompany People in Real-Life Dynamic Environments,2024,10.1007/s12369-022-00937-3
Implementation of the human skill based on hybrid architecture,1998,
Learning Generalizable Robot Skills from Demonstrations in Cluttered Environments,2018,
Manipulation task primitives for composing robot skills,1997,
Understanding of Positioning Skill based on Feedforward/Feedback Switched Dynamical Model,2009,10.1109/IROS.2009.5353903
Multi-agent based implementation of robot skills,1996,
Navigation skills based profiling for collaborative wheelchair control,2011,
Robot skill transfer based on B-spline fuzzy controllers for force-control tasks,1999,
Skill-based Anytime Agent Architecture for Logistics and Manipulation Tasks,2017,
HIERARCHICAL LEARNING OF ROBOT SKILLS BY REINFORCEMENT,1993,
Error Recovery of Pick-and-Place Tasks in Consideration of Reusability of Planning,2015,
Human-to-robot skill transfer via teleoperation,1995,
Automated Robot Skill Learning from Demonstration for Various Robot Systems,2019,10.1007/978-3-030-30179-8_14
Hanging up the surgical cap: Assessing the competence of aging surgeons,2021,10.5312/wjo.v12.i4.234
A Skill-Based Programming System for Robotic Furniture Assembly,2018,
Skill-based Job Rotation Scheduling for Occupational Noise Exposure Control,2018,
Skill-based Engineering and Control on Field-Device-Level with OPC UA,2019,10.1109/etfa.2019.8869473
Evaluation of a Skill-based Control Architecture for a Visual Inspection-oriented Aerial Platform,2020,
Effectiveness and application of simplified geometric models in skill-based manipulation,2003,
Teaching robot companions: the role of scaffolding and event structuring,2008,10.1080/09540090802091925
Inverse KKT: Learning cost functions of manipulation tasks from demonstrations,2017,10.1177/0278364917745980
Skill based motion planning of a redundant manipulator by genetic algorithm,1995,
Robot Skill Generalization via Keypoint Integrated Soft Actor-Critic Gaussian Mixture Models,2024,10.1007/978-3-031-63596-0_15
Adaptive control for human-robot skilltransfer: Trajectory planning based on fluid dynamics,2007,10.1109/ROBOT.2007.363583
Demonstration Learning and Generalization of Robotic Motor Skills Based on Wearable Motion Tracking Sensors,2023,10.1109/TIM.2023.3288240
SKILLS-BASED LAPAROSCOPIC COURSE PARTICIPATION LEADS TO PRACTICE EXPANSION AS WELL AS A BRIDGE TO ROBOTIC SURGERY,2011,10.1016/j.juro.2011.02.1441
Skill-Based Simulation Model for Optimizing Strategy in Golf,2013,
Should I Help?: A Skill-Based Framework for Deciding Socially Appropriate Assistance in Human-Robot Interactions,2024,10.1109/RO-MAN60168.2024.10731350
A Modular Multimodal Architecture for Gaze Target Prediction: Application to Privacy-Sensitive Settings,2022,10.1109/CVPRW56347.2022.00552
"Generalized Cylinders for Learning, Reproduction, Generalization, and Refinement of Robot Skills",2017,
ARC-LfD: Using Augmented Reality for Interactive Long-Term Robot Skill Maintenance via Constrained Learning from Demonstration,2021,10.1109/ICRA48506.2021.9561844
The value of a 1-day multidisciplinary robot surgery training for novice robot surgeons,2019,10.1007/s11701-018-0894-2
MANIPULATOR BASED ON IMPROVED PHOTOMETRIC STEREO RECONSTRUCTION METHOD,2024,10.2316/J.2024.201-0426
MULTIFORM ADAPTIVE ROBOT SKILL LEARNING FROM HUMANS,2017,
Human-robot skills transfer interfaces for a flexible surgical robot,2014,10.1016/j.cmpb.2013.12.015
Learning robot behaviour and skills based on human demonstration and advice:: The machine learning paradigm,2000,
Autonomous Planning for Mobile Manipulation Services Based on Multi-Level Robot Skills,2009,10.1109/IROS.2009.5353901
Simulator for the Formation Programming Skills Based on Solving Problems of Controlling a Virtual Robot,2022,10.1007/978-3-030-93907-6_64
Accelerating Laboratory Automation Through Robot Skill Learning For Sample Scraping,2024,10.1109/CASE59546.2024.10711291
Modeling development process of skill-based system for human-like manipulation robot,2016,10.1080/01691864.2016.1156575
The Use of Importance Ranks to Derive Suitable Timing of Visual Sensing in Manipulation Task Containing Error Recovery,2019,
Agent- and Skill-Based Process Interoperability for Socio-Technical Production Systems-of-Systems,2020,10.1007/978-3-030-57997-5_6
Safe Learning by Constraint-Aware Policy Optimization for Robotic Ultrasound Imaging,2025,10.1109/TASE.2024.3378915
A MIXED REALITY BASED HYBRID SWARM CONTROL ARCHITECTURE FOR MANNED-UNMANNED TEAMING (MUM-T),2018,
Effective Robot Skill Synthesis via Divided Control,2018,
Building elementary robot skills from human demonstration,1996,
Efficient Robot Skill Learning: Grounded Simulation Learning and Imitation Learning from Observation,2021,10.1109/ICARSC52212.2021.9429812
New automation solution for brownfield production – Cognitive robots for the emulation of operator capabilities,2024,10.1016/j.cirpj.2024.02.007
Robot Task-Constrained Optimization and Adaptation with Probabilistic Movement Primitives,2024,10.3390/biomimetics9120738
Scanning the Issue,2024,10.1109/JPROC.2024.3406128
Utilizing Large Language Models for Robot Skill Reward Shaping in Reinforcement Learning,2025,10.1007/978-981-96-0783-9_1
UBSOFT: A Simulation Platform for Robotic Skill Learning in Unbounded Soft Environments,2024,
Embedded Image-to-Image Translation for Efficient Sim-to-Real Transfer in Learning-based Robot-Assisted Soft Manipulation,2024,10.1109/MHS63891.2024.10856291
Design and simulation of humanoid dexterous hand based on worm gear,2024,10.1109/IRAC63143.2024.10871583
UMI on Legs: Making Manipulation Policies Mobile with Manipulation-Centric Whole-body Controllers,2024,
"Human-Humanoid Robots' Cross-Embodiment Behavior-Skill Transfer Using Decomposed Adversarial Learning From Demonstration: HOTU, a Human-Humanoid Robots' Skill Transfer Framework",2025,10.1109/MRA.2025.3527283
Flow as the Cross-Domain Manipulation Interface,2024,
Manipulate-Anything: Automating Real-World Robots using Vision-Language Models,2024,
Overview of Digital Twins in Mining Equipment,2024,10.3233/ATDE240242
Steering Your Generalists: Improving Robotic Foundation Models via Value Guidance,2024,
Imitation Learning Based Manipulator Skill Training for Home Environment,2024,10.1109/CAC63892.2024.10865776
3D-ViTac: Learning Fine-Grained Manipulation with Visuo-Tactile Sensing,2024,
Constrained Bootstrapped Learning for Few-Shot Robot Skill Adaptation,2024,10.1109/IROS58592.2024.10802705
KOROL: Learning Visualizable Object Feature with Koopman Operator Rollout for Manipulation,2024,
Sim-to-Real Transfer for Cable Manipulation with Tactile Sensing and Homotopy-Constrained Path Planning,2024,10.1109/ICCMA63715.2024.10843928
A versatile humanoid robot platform for dexterous manipulation and human–robot collaboration,2024,10.1049/cit2.12214
"Contrast, Imitate, Adapt: Learning Robotic Skills from Raw Human Videos",2025,10.1109/TASE.2024.3406610
Heritage and Computational Thinking: Intersections for Meaningful Learning in Primary School,2024,
A Scalable Platform for Robot Learning and Physical Skill Data Collection,2024,10.1109/IROS58592.2024.10801516
A Novel DMPs Framework for Robot Skill Generalizing With Obstacle Avoidance: Taking Volume and Orientation Into Consideration,2025,10.1109/TMECH.2024.3524207
Visual Manipulation with Legs,2024,
Quality Diversity for Robot Learning: Limitations and Future Directions,2024,10.1145/3638530.3654431
ORPP—An Ontology for Skill-Based Robotic Process Planning in Agile Manufacturing,2024,10.3390/electronics13183666
MOTION CONTROL AND COORDINATION PLATFORM FOR MOBILE ROBOTS,2024,
EXTRACT: Efficient Policy Learning by Extracting Transferable Robot Skills from Offline Data,2024,
MuTT: A Multimodal Trajectory Transformer for Robot Skills,2024,10.1109/IROS58592.2024.10802198
OKAMI: Teaching Humanoid Robots Manipulation Skills through Single Video Imitation,2024,
Parametric Assembly Skill Acquisition Method for Space Robots Utilizing Deep Reinforcement Learning,2024,10.52202/078367-0054
ManiWAV: Learning Robot Manipulation from In-the-Wild Audio-Visual Data,2024,
An Perception Enhanced Human-Robot Skill Transfer Method for Reactive Interaction,2025,10.1007/978-3-031-72062-8_6
RPMArt: Towards Robust Perception and Manipulation for Articulated Objects,2024,10.1109/IROS58592.2024.10802368
DiffSkill: Improving Reinforcement Learning through diffusion-based skill denoiser for robotic manipulation,2024,10.1016/j.knosys.2024.112190
SkillMimicGen: Automated Demonstration Generation for Efficient Skill Learning and Deployment,2024,
Stochastic Optimal Control for Robot Manipulation Skill Learning under Time-Varying Uncertain Environment,2024,10.1109/TCYB.2022.3211440
Deep Bayesian active learning using in-memory computing hardware,2025,10.1038/s43588-024-00744-y
A combined learning and optimization framework to transfer human whole-body loco-manipulation skills to mobile manipulators,2025,10.1016/j.robot.2025.104958
A Learning Framework for Dexterous Manipulation Skills in Multi-finger Robot Hands,2024,10.1109/CAC63892.2024.10865799
General Flow as Foundation Affordance for Scalable Robot Learning,2024,
Human–Robot Skill Transferring and Inverse Velocity Admittance Control for Soft Tissue Cutting Tasks,2024,10.3390/agriculture14030394
Visual–tactile learning of robotic cable-in-duct installation skills,2025,10.1016/j.autcon.2024.105905
CASOG: Conservative Actor-Critic With SmOoth Gradient for Skill Learning in Robot-Assisted Intervention,2024,10.1109/TIE.2023.3310021
Harnessing the Power of Large Language Models for Automated Code Generation and Verification,2024,10.3390/robotics13090137
Meta-Control: Automatic Model-based Control Synthesis for Heterogeneous Robot Skills,2024,
Multi-space Fused Periodic Variable Impedance Skill Learning Based on Rhythmic Dynamic Movement Primitive and Robot Dynamics; [基于节律动态运动基元与机器人动力学的多空间融合周期性变阻抗技能学习],2025,10.3901/JME.2025.01.150
Learning Cross-Hand Policies of High-DOF Reaching and Grasping,2025,10.1007/978-3-031-73404-5_16
Tactile Active Inference Reinforcement Learning for Efficient Robotic Manipulation Skill Acquisition,2024,10.1109/IROS58592.2024.10802750
Non-parametric Gaussian process movement primitive with via-point constraint for effective and safe robot skill learning,2024,10.1016/j.neucom.2024.127711
A Novel Robust Imitation Learning Framework for Complex Skills with Limited Demonstrations,2025,10.1109/TASE.2024.3403833
Design and Quantitative Assessment of Teleoperation-Based Human-Robot Collaboration Method for Robot-Assisted Sonography,2025,10.1109/TASE.2024.3350524
Towards Behavior Trees Based Robotic Task Execution for Physical Human Robot Collaboration,2024,10.1007/978-3-031-74482-2_33
Facilitating Skill-Based Robot Programing Using the Asset Administration Shell,2024,10.1109/ETFA61755.2024.10710866
Accurate Robotic Pushing Manipulation Through Online Model Estimation under Uncertain Object Properties,2024,10.1109/LRA.2024.3449695
Enhancing Human-to-Robot Skill Transfer: A Framework Integrating Movement and Variable Impedance Based on EMG,2024,10.1109/ICIT58233.2024.10540992
Kinesthetic Skill Refinement for Error Recovery in Skill-Based Robotic Systems,2024,10.1109/UR61395.2024.10597483
Robot Skill Generalization via Keypoint Integrated Soft Actor-Critic Gaussian Mixture Models,2024,10.1007/978-3-031-63596-0_15
Enabling Maintainablity of Robot Programs in Assembly by Extracting Compositions of Force- and Position-Based Robot Skills from Learning-from-Demonstration Models,2024,10.1109/IROS58592.2024.10802802
"18th International Symposium on Experimental Robotics, ISER 2023",2024,
"Hand Grasps and Manipulation Skills: Clinical Perspective of Development and Function, Second Edition",2024,10.4324/9781003524496
Robot Manipulation Skill Learning Based on Stable Sparse Gaussian Process,2024,10.1109/ICIT58233.2024.10540918
CROSSLOCO: HUMAN MOTION DRIVEN CONTROL OF LEGGED ROBOTS VIA GUIDED UNSUPERVISED REINFORCEMENT LEARNING,2024,
Collaborative Intelligence and Hyperscanning: Exploring AI Application to Human-Robot Collaboration Through a Neuroscientific Approach,2024,10.1007/978-3-031-71707-9_27
Analysis of Human Errors in Small Uncrewed Aerial Systems Used During Hurricane Ian,2024,10.1109/SSRR62954.2024.10770053
A Human-centred Tactile Perception Device for Enhanced Learning,2024,10.1016/j.procir.2024.06.005
Towards a Behavior Tree Based Robotic Skill Execution Framework for Human Robot Collaboration in Industrial Assembly,2024,10.1109/ICARA60736.2024.10553029
"1st European Symposium on Artificial Intelligence in Manufacturing, ESAIM 2023",2024,
Dynamic Adaptability in Human-Robot Collaboration for Industrial Assembly: A Behaviour Tree Based Task Execution,2024,10.1007/978-3-031-74482-2_34
Diffusion-PbD: Generalizable Robot Programming by Demonstration with Diffusion Features,2024,10.1109/IROS58592.2024.10802625
Intuitive Instruction of Robot Systems: Semantic Integration of Standardized Skill Interfaces,2024,10.1109/INDIN58382.2024.10774421
Learning Reward for Robot Skills Using Large Language Models via Self-Alignment,2024,
Leveraging Dexterous Picking Skills for Complex Multi-Object Scenes,2024,10.1109/Humanoids58906.2024.10769789
Ontology Based AI Planning and Scheduling for Robotic Assembly,2024,10.1109/IROS58592.2024.10802295
Programming of Skill-Based Robots,2024,10.1109/ICIEA61579.2024.10664981
Aligning Human Intent from Imperfect Demonstrations with Confidence-Based Inverse Soft-Q Learning,2024,10.1109/LRA.2024.3418275
Extended Abstract: Skill-Based Architectures in Autonomous Systems: Lessons Learnt,2024,
Robot Skill Learning and Generalization based on Human-robot Collaboration and Computer Vision,2024,10.1109/DDCLS61622.2024.10606751
Is a Simulation better than Teleoperation for Acquiring Human Manipulation Skill Data?,2024,10.1109/IROS58592.2024.10801865
"2024 IEEE 20th International Conference on Automation Science and Engineering, CASE 2024",2024,
DIFFTACTILE: A PHYSICS-BASED DIFFERENTIABLE TACTILE SIMULATOR FOR CONTACT-RICH ROBOTIC MANIPULATION,2024,
Autonomous Robotic Assembly: From Part Singulation to Precise Assembly,2024,10.1109/IROS58592.2024.10802423
"Scalable, Fast, Highly-Accurate Human-to-Robot Skill Transfer for the Dexterous, Efficient Operation of Histology Microtomes",2024,10.1109/EMBC53108.2024.10782229
Skills Composition Framework for Reconfigurable Cyber-Physical Production Modules,2024,10.1109/ETFA61755.2024.10710864
The Robot's Understanding of Classification Concepts Based on Large Language Model,2024,10.1109/ARSO60199.2024.10557816
Bootstrapping Robotic Skill Learning with Intuitive Teleoperation: Initial Feasibility Study,2024,10.1007/978-3-031-63596-0_5
MAkEable: Memory-centered and Affordance-based Task Execution Framework for Transferable Mobile Manipulation Skills,2024,10.1109/IROS58592.2024.10801986
Using the Robot-Assisted Attention-Engagement-Error-Feedback-Reflection (AEER) Pedagogical Design to Develop Machine Learning Concepts and Facilitate Reflection on Learning-to-Learn Skills: Evaluation of an Empirical Study in Hong Kong Primary Schools,2024,10.5220/0012505700003693
THIN-SHELL OBJECT MANIPULATIONS WITH DIFFERENTIABLE PHYSICS SIMULATIONS,2024,
BronchoCopilot: Towards Autonomous Robotic Bronchoscopy via Multimodal Reinforcement Learning,2024,10.1109/IROS58592.2024.10802152
Flexible Modeling and Execution of Semantic Manufacturing Processes for Robot Systems,2024,10.1109/ETFA61755.2024.10710791
On Human to Robot Skill Transfer for the Execution of Complex Tactile American Sign Language Tasks with a Bimanual Robot Platform,2024,10.1109/EMBC53108.2024.10782806
iFM-Phd 2024 - Proceedings of the PhD Symposium at the 19th International Conference on Integrated Formal Methods in Manchester 2024,2024,
Worker-Centric Path Planning: Simulating Hazardous Energy to Control Construction Safety Using Graph Theory,2024,10.22260/ISARC2024/0066
Self-Supervised Bayesian Visual Imitation Learning Applied to Robotic Pouring,2024,10.1109/ICIT58233.2024.10540679
Ag2Manip: Learning Novel Manipulation Skills with Agent-Agnostic Visual and Action Representations,2024,10.1109/IROS58592.2024.10801835
EMERGING TECHNOLOGIES AND EVOLVING WORK PRACTICES IMPACTING EMPLOYEE ENGAGEMENT: AUTOMOBILE INDUSTRY; [TECNOLOGÍAS EMERGENTES Y PRÁCTICAS DE TRABAJO EN EVOLUCIÓN QUE AFECTAN LA PARTICIPACIÓN DE LOS EMPLEADOS: INDUSTRIA DEL AUTOMÓVIL]; [TECNOLOGIAS EMERGENTES E PRÁTICAS DE TRABALHO EM EVOLUÇÃO QUE AFETAM O ENGAJAMENTO DOS FUNCIONÁRIOS: INDÚSTRIA AUTOMOTIVA],2024,10.24857/rgsa.v18n9-012
Neuromuscular Interfacing for Advancing Kinesthetic and Teleoperated Programming by Demonstration of Collaborative Robots,2024,10.1109/TOH.2024.3484373
Towards Mastering Real-World Robot Benchmarking: Lessons Learned from the Robothon Grand Challenge,2024,10.1007/978-3-031-76428-8_17
Automated Robot Skill Parameterization Based On Task Specifications,2024,10.1109/ETFA61755.2024.10711102
Bi-phase Episodic Memory-Guided Deep Reinforcement Learning for Robot Skills,2024,10.1109/LRA.2024.3416796
Using a LLM-Based Conversational Agent in the Social Robot Mini,2024,10.1007/978-3-031-60615-1_2
Robot Skill Learning in Human-Robot Collaboration with Dynamic Time Warping Iterative Learning Control,2024,10.1109/ICIT58233.2024.10540905
"2024 21st International Conference on Ubiquitous Robots, UR 2024",2024,
Bayesian Optimization for Sample-Efficient Policy Improvement in Robotic Manipulation,2024,10.1109/IROS58592.2024.10802400
Enhancing Robot Manipulation Skill Learning with Multi-task Capability Based on Transformer and Token Reduction,2024,10.1007/978-981-99-8021-5_10
Review of the Application of Goal-directed Cognitive Mechanism in Robotics; [目标导向的认知机制在机器人领域的应用综述],2023,10.3901/JME.2023.23.001
"29th International Conference on Cooperative Information Systems, CoopIS 2023",2024,
Circumflex Coronary Artery Injury during Modern Mitral Valve Surgery—A Review of Current Concepts and Perspectives,2023,10.3390/medicina59081470
"2023 21st International Conference on Advanced Robotics, ICAR 2023",2023,
TOWARDS UNIVERSAL VISUAL REWARD AND REPRESENTATION VIA VALUE-IMPLICIT PRE-TRAINING,2023,
Adaptive Segmentation Control Method of Sheep Carcass Hind Legs Based on Contact State Perception; [基于接触状态感知的羊胴体后腿自适应分割控制方法],2023,10.6041/j.issn.1000-1298.2023.09.031
Robot Skill Learning Based on Dynamic Motion Primitives and Adaptive Control,2023,10.16183/j.cnki.jsjtu.2021.379
Learning of Quadruped Robot Motor Skills Based on Policy Constrained TD3,2023,10.1109/CAC59555.2023.10451816
Human–robot skill transmission for mobile robot via learning by demonstration,2023,10.1007/s00521-021-06449-x
Composite dynamic movement primitives based on neural networks for human–robot skill transfer,2023,10.1007/s00521-021-05747-8
Integrating Skills into Digital Twins in Cooperative Systems,2024,10.1109/SII58957.2024.10417610
Learning Hierarchical Robot Skills Represented by Behavior Trees from Natural Language,2024,10.1007/978-3-031-46846-9_20
Learn to Coordinate: A Whole-Body Learning from Demonstration Framework for Differential Drive Mobile Manipulators,2023,10.1109/SMC53992.2023.10394442
An Integrated Vision-Based Robotic Arm Control Framework for Imitation Learning and Online Adaptive Robot Manipulation,2024,10.1109/SII58957.2024.10417706
All the Feels: A Dexterous Hand With Large-Area Tactile Sensing,2023,10.1109/LRA.2023.3327619
Spatial Transform Soft Actor-Critic for Robot Grasping Skill Learning,2023,10.1109/CAC59555.2023.10451703
A Meta Generactive Instinsic Reward Based Robot Manipulation Skill Learning; [基于元生成内在奖励的机器人操作技能学习方法],2023,10.3969/j.issn.1000-1158.2023.06.13
Task-Driven Reinforcement Learning with Action Primitives for Long-Horizon Manipulation Skills,2024,10.1109/TCYB.2023.3298195
One-Shot Domain-Adaptive Imitation Learning via Progressive Learning Applied to Robotic Pouring,2024,10.1109/TASE.2022.3220728
Kernelized gradient descent method for learning from demonstration,2023,10.1016/j.neucom.2023.126781
ROBOTIC SOLUTION FOR OPENING DOORS IN CONTAINED OR HIGH BIOLOGICAL RISK FACILITIES,2023,10.6036/10745
Hierarchical Reinforcement Learning Integrating with Human Knowledge for Practical Robot Skill Learning in Complex Multi-Stage Manipulation,2024,10.1109/TASE.2023.3288037
"Learning neural-shaped quadratic Lyapunov function for stable, accurate and generalizable human–robot skills transfer",2023,10.1016/j.rcim.2023.102526
Robot manipulation skills learning for sparse rewards; [面向稀疏奖励的机器人操作技能学习],2024,10.7641/CTA.2022.20121
Implementation of Pick-and-Place Tasks in Logistics Environments Using Linear Temporal Logic and Skill-Based Remote Control Robot System,2024,10.1109/SII58957.2024.10417247
"Enabling End-Users in Designing and Executing of Complex, Collaborative Robotic Processes",2023,10.3390/asi6030056
Anthropomorphic Grasping with Neural Object Shape Completion,2023,10.1109/LRA.2023.3322086
An integrated approach for hand motion segmentation and robot skills representation,2023,10.1007/9783031100710_24
"The Changing Environment in Postgraduate Education in Orthopedic Surgery and Neurosurgery and Its Impact on Technology-Driven Targeted Interventional and Surgical Pain Management: Perspectives from Europe, Latin America, Asia, and The United States",2023,10.3390/jpm13050852
A novel human-robot skill transfer method for contact-rich manipulation task,2023,10.1108/RIA-01-2023-0002
Ant Colony Optimization for Heterogeneous Coalition Formation and Scheduling with Multi-Skilled Robots,2023,10.1109/MRS60187.2023.10416771
Skill learning framework for human–robot interaction and manipulation tasks,2023,10.1016/j.rcim.2022.102444
Comparison of the effectiveness of surgical robot training for medical students at various stages; [不 同 阶 段 医 学 生 手 术 机 器 人 训 练 效 果 对 比],2024,10.14188/j.1671-8852.2023.0134
Learning Complicated Manipulation Skills Via Deterministic Policy with Limited Demonstrations,2023,10.1109/ICAR58858.2023.10406318
"The efect of robot skill level and communication in rapid, proximate human-robot collaboration",2023,10.1145/3568162.3577002
Grammatical Evolution based Controller Design for Vehicle Robot Action Learning,2023,10.1145/3637843.3637850
Robotics Benchmark on Transfer Learning: a Human-Robot Collaboration Use Case,2023,10.1016/j.ifacol.2023.10.1026
Effective Skill Learning on Vascular Robotic Systems: Combining Offline and Online Reinforcement Learning,2024,10.1007/978-981-99-8184-7_3
Contact Volumetric Mesh Simulation of GelStereo Visuotactile Sensors,2023,10.1109/CYBER59472.2023.10256475
"BEHAVIOR-1K: A Benchmark for Embodied AI with 1, 000 Everyday Activities and Realistic Simulation",2023,
The Need for Task-Specific Execution in Robot Manipulation: Skill Design for Energy-Efficient Control,2023,10.1109/CASE56687.2023.10260491
Basic Bacteriological Routines,2022,10.1101/pdb.prot107849
Using Knowledge Representation and Task Planning for Robot-agnostic Skills on the Example of Contact-Rich Wiping Tasks,2023,10.1109/CASE56687.2023.10260413
Learning Category-Level Generalizable Object Manipulation Policy Via Generative Adversarial Self-Imitation Learning from Demonstrations,2022,10.1109/LRA.2022.3196122
VRCK: A Virtual Reality Teaching System based on Generation and Editing of Constrained Keyframes,2023,10.1109/ICVR57957.2023.10169439
"15th International Workshop on Human-Friendly Robotics, HFR 2022",2023,
Modularity in Humanoid Robot Design for Flexibility in System Structure and Application,2023,10.1109/Humanoids57100.2023.10375175
Grounding Language for Robotic Manipulation via Skill Library,2023,10.1109/MLCCIM60412.2023.00062
"Scalable. Intuitive Human to Robot Skill Transfer with Wearable Human Machine Interfaces: On Complex, Dexterous Tasks",2023,10.1109/IROS55552.2023.10341661
Learning Stable Nonlinear Dynamics and Interactive Force-Aware Variable Impedance Control for Robotic Contact Tasks,2023,10.1016/j.procs.2023.10.646
"Empowering Production Workers to Program Robots: A No-Code, Skill-Based Approach",2023,10.1007/978-3-031-49425-3_2
Deep Imitation Learning for Humanoid Loco-manipulation Through Human Teleoperation,2023,10.1109/Humanoids57100.2023.10375203
Primitive Skill-Based Robot Learning from Human Evaluative Feedback,2023,10.1109/IROS55552.2023.10341912
Self-Learning Skill Parameters for Robotic Peg-in-Hale Assembly Task,2023,10.1109/ICCMA59762.2023.10375064
Learning Robotic Cutting from Demonstration: Non-Holonomic DMPs using the Udwadia-Kalaba Method,2023,10.1109/ICRA48891.2023.10160917
Towards Large-Space Manipulation Skills Learning with Mobile Manipulator,2023,10.1007/978-981-19-9398-5_129
Skill Manipulation Method of Industrial Robot Based on Knowledge Graph for Assembly Scene,2023,10.1007/978-981-99-2789-0_24
Reactive Anticipatory Robot Skills with Memory,2023,10.1007/978-3-031-25555-7_30
Gestural and Touchscreen Interaction for Human-Robot Collaboration: A Comparative Study,2023,10.1007/978-3-031-22216-0_9
A Python Framework for Robot Skill Development and Automated Generation of Semantic Descriptions,2023,10.1109/ETFA54631.2023.10275347
"7th International Conference on Computer-Human Interaction Research and Applications, CHIRA 2023",2023,
A Novel Skill Learning Framework for Redundant Manipulators Based on Multi-task Dynamic Movement Primitives,2023,10.1007/978-981-99-6486-4_48
"PROGRAMMATICALLY GROUNDED, COMPOSITIONALLY GENERALIZABLE ROBOTIC MANIPULATION",2023,
Legs as Manipulator: Pushing Quadrupedal Agility beyond Locomotion,2023,10.1109/ICRA48891.2023.10161470
Tactile Imprint Simulation of GelStereo Visuotactile Sensors,2023,10.1109/ICMA57826.2023.10216245
SkiROS2: A Skill-Based Robot Control Platform for ROS,2023,10.1109/IROS55552.2023.10342216
Framework for Reducing the Complexity of Programming Robot Skills,2023,10.1007/978-3-031-17629-6_62
Adaptive Tuning of Robotic Polishing Skills based on Force Feedback Model,2023,10.1109/ROBIO58561.2023.10354834
An Efficient Robot Precision Assembly Skill Learning Framework Based on Several Demonstrations,2023,10.1109/TASE.2022.3144282
SoftGPT: Learn Goal-Oriented Soft Object Manipulation Skills by Generative Pre-Trained Heterogeneous Graph Transformer,2023,10.1109/IROS55552.2023.10341846
Bimanual Rope Manipulation Skill Synthesis through Context Dependent Correction Policy Learning from Human Demonstration,2023,10.1109/ICRA48891.2023.10160895
KGGPT: Empowering Robots with OpenAI’s ChatGPT and Knowledge Graph,2023,10.1007/978-981-99-6495-6_29
Gaussian-process-based robot learning from demonstration,2023,10.1007/s12652-023-04551-7
"Robots, skills and temporary jobs: evidence from six European countries",2023,10.1080/13662716.2022.2156851
Development and Validation of Reconfigurable Autonomous Mobile Manipulator for Flexible Manufacturing Process,2023,10.23919/ICCAS59377.2023.10317019
Gesture Controlled Mobile Robot with the Collaboration of MATLAB and PROTEUS,2022,10.3233/ATDE220799
Reinforcement Learning for Orientation on the Lie Algebra; [Oryantasyon Öǧrenimi için Lie Cebiri Üzerinde Takviyeli Öǧrenme],2023,10.1109/SIU59756.2023.10224004
"18th International Symposium of Robotics Research, ISRR 2022",2023,
ENHANCING WOMEN’S PARTICIPATION IN THE CONSTRUCTION INDUSTRYTHROUGH CONSTRUCTION 4.0 TECHNOLOGY ADOPTION IN NIGERIA,2023,
A survey on teaching workplace skills to construction robots,2022,10.1016/j.eswa.2022.117658
