Title,Year,DOI
Review on state-of-the-art dynamic task allocation strategies for multiple-robot systems,2020,10.1108/IR-04-2020-0073
Digital Twins for Early Resolution of Human Factors Issues: A Review of the State of the Art,2024,
Experimental and theoretical analysis of the DMASP cantilever vibration behavior based on the MCS theory in moist environment,2018,10.1088/1361-665X/aaacb4
Intelligent emotion and behavior based on topological consciousness and adaptive resonance theory in a companion robot,2016,10.1016/j.bica.2016.09.004
A UAV-based Algorithm to Assist Ground SAR Teams in Finding Lost Persons Living with Dementia,2020,10.1109/plans46316.2020.9109867
Toward learning to control robot behaviors,2000,
Interactive refinement of control policies for autonomous robots,2004,
The DD&P robot control architecture -: A preliminary report,2002,
Learning to ground fact symbols in behavior-based robots,2002,
Cooperative behaviour-based complete exploration for an autonomous robot,2009,10.3233/AIC-2009-0449
ALIGNMENT AS BIOLOGICAL INSPIRATION FOR CONTROL OF MULTI AGENT SYSTEMS,2014,
RILaaS: Robot Inference and Learning as a Service,2020,10.1109/LRA.2020.2998414
Characterising switching behaviour in perceptual multi-stability,2012,10.1016/j.jneumeth.2012.04.004
Anticipatory Learning Classifier Systems and Factored Reinforcement Learning,2009,
Using cognitive semantics to integrate perception and motion in a behavior-based robot,2008,10.1109/LAB-RS.2008.14
Behavior-based map representation for a sonar-based mobile robot by statistical methods,1996,
Behavior-based map representation for a sonar-based mobile robot by statistical methods,1997,
Real world implementation of fuzzy anti-swing control for a behavior-based intelligent crane system,2003,
Driver-behavior-based robust steering control of unmanned driving robotic vehicle with modeling uncertainties and external disturbance,2020,10.1177/0954407019895158
BEHAVIOR-BASED MOBILE ROBOT USING ACTIVE SENSOR FUSION,1992,10.1109/ROBOT.1992.220137
A benchtop biorobotic platform for in vitro observation of muscle-tendon dynamics with parallel mechanical assistance from an elastic exoskeleton,2017,10.1016/j.jbiomech.2017.03.009
Human-agent co-adaptation using error-related potentials,2018,10.1088/1741-2552/aae069
Modified Reinforcement Learning for Sequential Action Behaviors and its Application to Robotics,2014,
Incremental robot shaping,1998,10.1080/095400998116486
Qualitative spatial representations from task-oriented perception and exploratory behaviors,1998,10.1016/S0921-8890(98)00044-X
Hybrid behavior coordination mechanism for navigation of reconnaissance robot,2006,10.1109/IROS.2006.282217
Behavior learning of hierarchical behavior-based controller for brachiation robot,2003,
The Marathon 2: A Navigation System,2020,10.1109/IROS45743.2020.9341207
Selection of behavioral parameters: Integration of discontinuous switching via case-based reasoning with continuous adaptation via learning momentum,2002,
Three vision-based behaviors for self-positioning a mobile robot,1995,
Cooperative transport of extended payloads,2005,
User to Vector: Encoding User Behavior From Co-Occurrence of Observations,2024,10.1109/ACCESS.2024.3485553
A Micro-Aerial Platform for Vessel Visual Inspection based on Supervised Autonomy,2015,
Assisted Navigation for Persons with Reduced Mobility: Path Recognition Through Particle Filtering (Condensation Algorithm),2010,10.1007/s10846-010-9406-y
A comprehensive review of the latest path planning developments for multi-robot formation systems,2023,10.1017/S0263574723000322
Active inference and epistemic value,2015,10.1080/17588928.2015.1020053
Coordination Scheme and Behavior Fusion Based on Fuzzy Weighting Factors for a Mobile Robotic Navigation,2015,10.1109/TLA.2015.7040623
Online Learning and Teaching of Emergent Behaviors in Multi-Robot Teams,2019,10.1109/ACCESS.2019.2951013
Tracking targets using multiple robots: The effect of environment occlusion,2002,10.1023/A:1020598107671
Dynamical System Segmentation for Information Measures in Motion,2019,10.1109/LRA.2018.2884091
ARCHITECTURE OF BEHAVIOR-BASED MOBILE ROBOT IN DYNAMIC ENVIRONMENT,1992,10.1109/ROBOT.1992.219996
An Analytical Friction Model for Handling and Spreading of Carbon Fiber Tows for Composite Prepregging Applications,2024,10.1115/1.4065410
Learning Behavior Trees From Planning Experts Using Decision Tree and Logic Factorization,2023,10.1109/LRA.2023.3268598
The behavioral design and strategy for coordination of multiple biomimetic robot fishes,2006,
A navigational primitive: Biorobotic implementation of cycloptic helical klinotaxis in planar motion,2004,10.1109/JOE.2004.833233
Cooperative observation of multiple moving targets: an algorithm and its formalization,2007,10.1177/0278364907080424
Genetic-algorithm seeding of idiotypic networks for mobile-robot navigation,2008,
Operator engagement detection and robot behavior adaptation in human-robot interaction,2005,
Optimization techniques for Multi-Robot Task Allocation problems: Review on the state-of-the-art,2023,10.1016/j.robot.2023.104492
A Programming Architecture for Smart Autonomous Underwater Vehicles,2009,10.1109/IROS.2009.5354098
LEARNING MOBILE ROBOT NAVIGATION - A BEHAVIOR-BASED APPROACH,1994,
Multiobjective navigation of a guide mobile robot for the visually impaired based on intention inference of obstacles,2001,10.1023/A:1008990105090
A BEHAVIOR-BASED ARCHITECTURE FOR ROBOTS USING REAL-TIME VISION,1991,10.1109/ROBOT.1991.131889
Coordination without communication: Finite state automation in behavior based multi-robot systems,2007,
Behaviour-based anomaly detection of cyber-physical attacks on a robotic vehicle,2016,10.1109/IUCC-CSS.2016.16
Extending the potential fields approach to avoid trapping situations,2005,10.1109/IROS.2005.1545172
Toroco: A Subsumption Architecture Implementation,2022,10.1109/ICARA55094.2022.9738521
A behaviour based hierarchical fuzzy control architecture for agricultural autonomous mobile robots,1999,
Anticipatory Brain Potentials in a Brain-Robot Interface Paradigm,2009,
A Behavioral Odor Similarity Space in Larval Drosophila,2011,10.1093/chemse/bjq123
A laboratory course in behavior-based robotics,2000,10.1109/5254.895852
Behavior-Based Motion Planning for Group Control,2009,10.1109/IROS.2009.5354032
Formalizing behavior-based planning for nonholonomic robots,1995,
B-GAP: Behavior-Rich Simulation and Navigation for Autonomous Driving,2022,10.1109/LRA.2022.3152594
Combining multiple goals in a behavior-based architecture,1995,
Cooperative Agent Behavior Based on Special Interaction Nets,2006,
MILP based autonomous vehicle path-planning controller for unknown environments with dynamic obstacles,2016,10.1504/IJHVS.2016.079272
Evaluating Cognitive and Affective Intelligent Agent Explanations in a Long-Term Health-Support Application for Children with Type 1 Diabetes,2019,10.1109/acii.2019.8925526
A method for protocol-based collision avoidance between autonomous marine surface craft,2006,10.1002/rob.20121
Bayesian emotions: Developing an interface for robot/human communication,2005,
INTERNAL REPRESENTATION OF THE ENVIRONMENT IN COGNITIVE ROBOTICS,2009,
Compound zeno behavior-based autonomous mobile robot obstacle avoidance algorithm in unknown environment,2006,
STABLE GRASPING WITH A MULTIFINGERED ROBOT HAND - A BEHAVIOR-BASED APPROACH,1993,
Material Handling of a Mobile Manipulator Using an Eye-in-Hand Vision System,2010,10.1109/IROS.2010.5649578
State-of-the-Art Flocking Strategies for the Collective Motion of Multi-Robots,2024,10.3390/machines12100739
Extended Kalman Filter Based Path-Planning Algorithm for Autonomous Vehicles with I2V Communication,2016,10.1016/j.ifacol.2016.03.130
Bug-based T2: A New Globally Convergent Approach to Reactive Navigation,2005,
Active Safety with Enhanced Communication among Traffic Participants,2013,
Knowledge-based Reasoning and Learning under Partial Observability in Ad Hoc Teamwork,2023,10.1017/S1471068423000091
5th Workshop on Adapted intEraction with SociAl Robots,2024,10.1145/3631700.3658525
Orchestrating Method Ensembles to Adapt to Resource Requirements and Constraints During Robotic Task Execution,2025,10.1109/LRA.2024.3518077
Client-server-based mobile robot control,1998,10.1109/3516.686675
A Flexible Robotic Depalletizing System for Supermarket Logistics,2020,10.1109/LRA.2020.3000427
Reactive layer control architecture for autonomous mobile robots,2005,10.1117/12.664778
Development of control assistant system for robotic wheelchair - Estimation of user's behavior based on measurements of gaze and environment,2003,
Convergence Analysis of Hybrid Control Systems in the Form of Backward Chained Behavior Trees,2020,10.1109/LRA.2020.3010747
Bio-inspired robot swarm path formation with local sensor scope,2023,10.1007/s10489-022-04356-9
Shared Intelligence for Robot Teleoperation via BMI,2022,10.1109/THMS.2021.3137035
Neuromodulation as a Robot Controller A Brain-Inspired Strategy for Controlling Autonomous Robots,2009,10.1109/MRA.2009.933628
VISUALLY GUIDED STABLE GRASPING WITH A MULTIFINGERED ROBOT HAND - A BEHAVIOR-BASED APPROACH,1993,10.1117/12.150204
Indices for characterizing driving style and their relevance to car following behavior,2007,
Fuzzy reinforcement learning for embedded soccer agents in a multi-agent context,2006,
Interactive object recognition using proprioceptive and auditory feedback,2011,10.1177/0278364911408368
Plan execution based on active perception:: Adding hints to plans,1999,10.1023/A:1008872509483
Genetic Evolution of Hierarchical Behavior Structures,2007,
Hybrid Path Planning Algorithm Based on Membrane Pseudo-Bacterial Potential Field for Autonomous Mobile Robots,2019,10.1109/ACCESS.2019.2949835
Hierarchical Voronoi Graphs Spatial Representation and Reasoning for Mobile Robots Introduction,2010,10.1007/978-3-642-10345-2_1
The dynamic approach to autonomous robotics demonstrated on a low-level vehicle platform,1997,10.1016/S0921-8890(97)00004-3
Collective inspection of regular structures using a swarm of miniature robots,2006,
Handling Concurrency in Behavior Trees,2022,10.1109/TRO.2021.3125863
RobChair -: A powered wheelchair using a behaviour-based navigation,1998,10.1109/AMC.1998.743593
A dynamical systems approach to behavior-based formation control,2002,
PHYS 258-Behavior-based molecular robotics: Is there such a thing?,2008,
Optimal selection of uncertain actions by maximizing expected utility,2000,10.1023/A:1008916000526
Dynamic update of the reinforcement function during learning,1999,10.1080/095400999116250
Exploration tuned reinforcement function,1999,10.1016/S0925-2312(98)00117-9
Finding and transferring policies using stored behaviors,2010,10.1007/s10514-010-9191-2
Controlling underwater robots with electronic nervous systems,2010,10.1080/11762320903244843
Formal Performance Guarantees for Behavior-based Localization Missions,2016,10.1109/ICTAI.2016.22
Biological Algorithms of Control of a Flying Robot,2017,
Behavior arbitration using a fuzzy reinforcement learning approach,2005,10.1080/10798587.2005.10642903
Disentangled Neural Relational Inference for Interpretable Motion Prediction,2024,10.1109/LRA.2023.3342554
Robot soccer with LEGO mindstorms,1999,
Experience-based representation construction: learning from human and robot teachers,2001,
Interpretable Run-Time Prediction and Planning in Co-Robotic Environments,2021,10.1109/IROS51168.2021.9636282
Self-Organized Aggregation Behavior Based on Virtual Expectation of Individuals with Wave-Based Communication,2023,10.3390/electronics12102220
Neural network system for purposeful behavior based on foveal visual preprocessor,1996,10.1117/12.256283
From network-to-antibody robustness in a bio-inspired immune system,2011,10.1016/j.biosystems.2011.01.007
Hidden Markov Modeling of Human Normal Gait using Laser Range Finder for a Mobility Assistance Robot,2014,
Cognitive task analysis:: a proposal to model reactive behaviours,2001,10.1080/09528130110063092
Application of the utility function method for behavioral organization in a locomotion task,2005,10.1109/TEVC.2005.850262
Heterogeneous multi-agent framework for environment monitoring applications,2005,
A Behavior-based Policy for Multirobot Formation Control,2012,10.4028/www.scientific.net/AMM.220-223.1181
Ant-Based Multi-Robot Exploration in Non-Convex Space without Global-Connectivity Constraints,2019,10.23919/ecc.2019.8796034
A semi-autonomous reactive control architecture,2001,10.1023/A:1014295529170
"Modules, maps, and the robots who shun them: A behaviour-based model of navigation",2011,
Biped Model Based on Human Gait Pattern Parameters for Sagittal Plane Movement,2013,
Context-dependent DNA coding with redundancy and introns,2008,10.1109/TSMCB.2007.912741
Evolving genetic programming classifiers with novelty search,2016,10.1016/j.ins.2016.06.044
Turing patterns in RD-CNNS for the emergence of perceptual states in roving robots,2007,10.1142/S0218127407017203
A neuroplasticity-inspired neural circuit for acoustic navigation with obstacle avoidance that learns smooth motion paths,2019,10.1007/s00521-018-3845-y
Network-Based Subsumption Architecture for Multiple Mobile Robots System,2012,
Standing Mobility Device With Passive Lower Limb Exoskeleton for Upright Locomotion,2018,10.1109/TMECH.2018.2799865
Human behavior based predictive brake assistance,2006,10.1109/IVS.2006.1689597
Random walk system's behavior based on record function,1999,10.1016/S0375-9601(99)00053-5
Different learning methodologies for vision-based navigation behaviors,2005,10.1142/S021800140500440X
Contextual Scene Segmentation of Driving Behavior based on Double Articulation Analyzer,2012,
An integrative framework for time-varying affective agent behavior,2006,
Socially-Compatible Behavior Design of Autonomous Vehicles With Verification on Real Human Data,2021,10.1109/LRA.2021.3061350
A BEHAVIOR-BASED SYSTEM FOR OFF-ROAD NAVIGATION,1994,10.1109/70.338532
COMBAT ROBOT STRATEGY ADAPTATION USING MULTIPLE LEARNING AGENTS,2013,
Cooperative behavior based on a subjective map with shared information in a dynamic environment,2005,10.1163/1568553053148637
Architecture and applications of the Bremen Autonomous Wheelchair,2000,10.1016/S0020-0255(00)00020-7
Learning and control in assistive robotics for the elderly,2004,
The SOMASS system: A hybrid symbolic and behaviour-based system to plan and execute assemblies by robot,1995,
Multiple Autonomous Robotic Fish Collaboration,2015,10.1007/978-3-662-46870-8_11
Visual task identification and characterization using polynomial models,2007,10.1016/j.robot.2007.05.016
Analysis of Behaviors that Promote New Participation Based on Body Torque of Others in Robot-Human Interactions,2023,10.1145/3623809.3623845
Developing an efficient mobile robot control algorithm in the webots simulation environment,2003,
An intelligent human behavior based automatic accessing control system,2012,
Behaviour-based modelling of hexapod locomotion:: linking biology and technical application,2004,10.1016/j.asd.2004.05.004
Evaluation of the Cyber-Physical System State Under Destructive Impact Conditions Based on a Comprehensive Analysis of Parameters,2025,10.3390/robotics14010006
Control architecture and obstacle avoidance for acquiring the realtimeness,2007,
Human Behavior-Based Particle Swarm Optimization: Stability Analysis,2018,
Sensor fusion for mobile robot navigation,1997,10.1109/JPROC.1997.554212
Model-based learning for mobile robot navigation from the dynamical systems perspective,1996,10.1109/3477.499793
3D-Printed Mechano-Optic Force Sensor for Soft Robotic Gripper Enabled by Programmable Structural Metamaterials,2024,10.1002/aisy.202400057
A Sequential Composition Framework for Coordinating Multirobot Behaviors,2021,10.1109/TRO.2020.3036628
SIMULATING RE-CONFIGURABLE MULTI-ROVERS FOR PLANETARY EXPLORATION USING BEHAVIOR-BASED ONTOLOGY,2020,10.1109/WSC48552.2020.9383998
Analysis of CGF Entity's Behavior Based on Personality Characteristics,2017,10.1109/CRC.2017.26
Generalization of pain-related avoidance behavior based on de novo categorical knowledge,2023,10.1097/j.pain.0000000000002786
Planning Under Non-Rational Perception of Uncertain Spatial Costs,2021,10.1109/LRA.2021.3067272
Fifty Years of AI: From Symbols to Embodiment - and Back,2007,
On the evaluation of agent behaviors,2003,10.1016/S0004-3702(02)00358-2
Effect of Attractive Appearance of Intelligent Agents on Acceptance of Uncertain Information,2022,10.1007/978-3-031-06509-5_11
Human hierarchical behavior based mobile agent control in ISpace with distributed network sensors,2006,
Moth-Inspired Plume Tracing via Autonomous Underwaer Vehcle with only a pair of Separated Chemical Sensors,2015,
A Biomimetic Radar System for Autonomous Navigation,2019,10.1109/TRO.2018.2889577
From Simulation to Validation: Moth-Inspired Chemical Plume Tracing with an Autonomous Underwater Vehicle,2014,
"OPERATOR INTERACTION, FOR TIME-DELAYED TELEOPERATION, WITH A BEHAVIOR-BASED CONTROLLER",1994,10.1109/ROBOT.1994.350983
Emergent fluctuations in the trajectories of agent collectives,2007,10.1142/S0219477507004057
Impedance spectroscopy analysis of the tunnelling conduction mechanism in piezoresistive composites,2014,10.1088/0022-3727/47/34/345306
User online behavior based on big data distributed clustering algorithm,2020,10.1177/1729881420917293
Symbolic Modeling of Driving Behavior based on Hierarchical Segmentation and Formal Grammar,2009,10.1109/IROS.2009.5354579
Computationally Efficient Rigid-Body Gaussian Process for Motion Dynamics,2017,10.1109/LRA.2017.2677469
BALLU2: A Safe and Affordable Buoyancy Assisted Biped,2021,10.3389/frobt.2021.730323
Learning for cooperation in multirobot team competitions,2001,10.1109/CIRA.2001.1013216
News Application Adaptation Based on User Sensory Profile,2017,10.1007/978-3-319-70022-9_70
Adaptive autonomous underwater vehicles for littoral surveillance The GLINT10 field trial results,2011,10.1007/s11370-011-0097-4
A Survey of Social Gaze,2011,10.1145/1957656.1957757
Lightweight real-time detection model for multi-sheep abnormal behaviour based on yolov7-tiny,2023,10.1109/IROS55552.2023.10342186
A Biomimetic Drosera Capensis with Adaptive Decision-Predation Behavior Based on Multifunctional Sensing and Fast Actuating Capability,2022,10.1002/adfm.202110296
The Effect of Asset Degradation on Trust in Swarms: A Reexamination of System-Wide Trust in Human-Swarm Interaction,2024,10.1177/00187208221145261
Adaptive Motor Patterns and Reflexes for Bipedal Locomotion on Rough Terrain,2015,
Biology-Inspired Artificial Neural Network Solutions for Android Control,2013,
Experimental Study and Modeling of Soft Body Behavior Based on the Mass-Spring-Damper Method,2021,10.1109/ICRoM54204.2021.9663490
Collective-Animal-Behaviour-Based Optimized Null Placement in Time-Modulated Linear Antenna Arrays,2017,10.4018/978-1-5225-2322-2.ch005
Modeling and simulation of pedestrian dynamical behavior based on a fuzzy logic approach,2016,10.1016/j.ins.2016.04.018
Simulation of automatic addressing behavior based on urban residential land dynamics multi-agents model,2007,10.1109/ICAL.2007.4338781
Behavior based description of dependability -: Defining a minium set of attributes for a behavioral description of dependability,2007,
Development and Validation of a Novel Technology for Postural Analysis and Human Kinematics,2022,10.1007/978-3-031-06527-9_49
INTELLIGENT TILES Putting Situated Multi-Agents Models in Real World,2009,
On-Orbit Proximity Operations About Controlled Uncooperative Targets Using Meta-Predictor,2024,10.2514/1.G007718
Analyzing the Suitability of Cost Functions for Explaining and Imitating Human Driving Behavior based on Inverse Reinforcement Learning,2020,10.1109/icra40945.2020.9196795
Chemical plume tracing via an autonomous underwater vehicle,2005,10.1109/JOE.2004.838066
A behavior-based inverse kinematics algorithm to predict arm prehension postures for computer-aided ergonomic evaluation,1999,10.1016/S0021-9290(99)00023-8
Neural building blocks,2003,10.1109/CNE.2003.1196857
Controlling bifurcation and chaos in Internet congestion control system,2002,
RETRACTED: An Intelligent Security Classification Model of Driver's Driving Behavior Based on V2X in IoT Networks (Retracted Article),2022,10.1155/2022/6793365
The role of intrinsic motivations in attention allocation and shifting,2014,10.3389/fpsyg.2014.00273
ICD/ITKE Research Pavilion 2014-15: Fibre Placement on a Pneumatic Body Based on a Water Spider Web,2015,10.1002/ad.1955
Prediction of Dangerous Driving Behavior Based on Vehicle Motion State and Passenger Feeling Using Cloud Model and Elman Neural Network,2021,10.3389/fnbot.2021.641007
SCENE: Reasoning About Traffic Scenes Using Heterogeneous Graph Neural Networks,2023,10.1109/LRA.2023.3234771
Classification Techniques in Data Mining: Classical and Fuzzy Classifiers,2017,10.4018/978-1-5225-0914-1.ch007
Stereoscopic 4D-Visualization of craniofacial soft tissue based on dynamic MRI and 256 row 4D-CT,2007,
Reverse Engineering of Botnet (APT),2018,10.1007/978-3-319-63645-0_28
A taxonomy and survey of cyber-physical intrusion detection approaches for vehicles,2019,10.1016/j.adhoc.2018.10.002
7 Adding Influencing Agents to a Flock,2016,
A numerical simulation research on fish adaption behavior based on deep reinforcement learning and fluid-structure coupling: Implementation of the perceive-feedback-memory control system,2024,10.1063/5.0184690
Trust in artificial voices: A congruency effect of first impressions and behavioural experience,2018,10.1145/3183654.3183691
Robust Moth-Inspired Algorithm for Odor Source Localization Using Multimodal Information,2023,10.3390/s23031475
Cooperative Estimation for Coordinated Target Tracking in a Cluttered Environment,2009,10.1007/s11036-008-0151-4
Characterization and self-test of electrostatically tunable resonators for frequency selective vibration measurements,2004,10.1016/j.sna.2003.10.010
I Understand You: Blind 3D Human Attention Inference From the Perspective of Third-Person,2021,10.1109/TIP.2021.3092842
Cyclic Incrementality in Competitive Coevolution: Evolvability through Pseudo-Baldwinian Switching-Genes,2016,10.1162/ARTL_a_00208
Bio-inspired self-organization for supporting dynamic reconfiguration of modular agents,2010,10.1016/j.mcm.2010.06.018
Theories and computational models of affordance and mirror systems: An integrative review,2013,10.1016/j.neubiorev.2013.01.012
Pilot behavior modeling and its application to manual control tasks,2016,10.1016/j.ifacol.2016.12.207
Evaluation of in-vehicle GPS-based lane position sensing for preventing road departure,1997,
A Framework for Optimizing Co-adaptation in Body-Machine Interfaces,2021,10.3389/fnbot.2021.662181
Exploiting avian vision with aircraft lighting to reduce bird strikes,2012,10.1111/j.1365-2664.2012.02165.x
