Title,Year,DOI
Characterizing client behavior of commercial mobile video streaming services,2014,10.1145/2579465.2579469
The development of a semi-autonomous framework for personal assistant robots - SRS project,2013,10.4018/ijimr.2013100102
"13th International Conference on Systems Simulation, AsiaSim 2013",2013,
Proposed methodology for application of human-like gradual Multi-agent Q-learning (HuMAQ) for multi-robot exploration,2014,10.1088/1757-899X/65/1/012016
Control of nonholonomic mobile manipulators for cooperative object transportation,2014,
An ethology-based hybrid control architecture for an autonomous underwater vehicle for performing multiple tasks,2013,10.1109/JOE.2012.2233313
Multi-robot learning using PSO combined with CBR algorithm,2014,10.3969/j.issn.1001-0548.2014.01.023
Cooperative control of multiple autonomous underwater vehicles,2013,10.4028/www.scientific.net/AMM.365-366.905
Swarm robots hunting behavior based on particle swarm optimization,2013,10.4028/www.scientific.net/AMM.328.187
A model for synthesizing a combined verbal and nonverbal behavior based on personality traits in human-robot interaction,2013,10.1109/HRI.2013.6483606
Information-theoretic measures as a generic approach to human-robot interaction: Application in CORBYS project,2014,10.1145/2559636.2563711
Scalable task assignment for heterogeneous multi-robot teams,2013,10.5772/55489
Behavior-based fuzzy control for mobile robot navigation,2013,10.1155/2013/561451
Fuzzy behavior based navigation approach for mobile robot in unknown environment,2013,
Optimal control of vehicle-road interactions using bond graphs,2014,
Getting it right the first time: Robot mission guarantees in the presence of uncertainty,2013,10.1109/IROS.2013.6697122
Searching for novel regression functions,2013,10.1109/CEC.2013.6557548
Physical contact using haptic and gestural expressions for ubiquitous partner robot,2013,10.1109/IROS.2013.6697179
Differentiation in service robot behaviour based on user ability,2013,10.3233/978-1-61499-304-9-149
Autonomously learning to visually detect where manipulation will succeed,2014,10.1007/s10514-013-9363-y
"""Mechatronics galaxy"" a new concept for developing education in engineering",2013,10.4028/www.scientific.net/AMM.371.754
Easy authoring of variable gestural expressions for a humanoid robot,2014,10.1145/2559636.2559786
Biped model based on human Gait pattern parameters for sagittal plane movement,2013,10.1109/CARE.2013.6733750
Chemical robotics - Chemotactic drug carriers,2013,10.2478/s11536-012-0130-9
Self-Organized functional hierarchy through multiple timescales: Neuro-dynamical accounts for behavioral compositionality,2013,10.1007/978-3-642-39875-9_3
A real-time trajectory control of two driving mobile robot,2013,10.1109/ISR.2013.6695641
Development of an AGV controlled by fuzzy logic,2013,10.1007/978-94-007-4722-7_29
Multi-tasking of competing behaviors on a robot manipulator,2013,10.1109/IROS.2013.6696789
System architectures for automated vehicle guidance concepts,2013,10.1007/978-3-642-36455-6_3
Incorporating a reusable human robot interface with an Auction Behavior-Based Robotic Architecture,2013,10.1109/CTS.2013.6567230
A decentralized architecture for multi-robot systems based on the null-space-behavioral control with application to multi-robot border patrolling,2013,10.1007/s10846-012-9783-5
Dependable low-altitude obstacle avoidance for robotic helicopters operating in rural areas,2013,10.1002/rob.21455
Human motion tracking and recognition using HMM by a mobile robot,2013,10.1108/20496421311298152
Robotic system for eye contact training of children with autism,2013,10.1109/ISR.2013.6695678
Coaching robots with biosignals based on human affective social behaviors,2013,10.1109/HRI.2013.6483626
Robot path planning using Laplacian Behaviour-Based Control (LBBC) via Half-Sweep SOR,2013,10.1109/TAEECE.2013.6557312
The active front steering control strategy based on driver behavior,2013,10.4028/www.scientific.net/AMM.373-375.1277
Fuzzy motivations in a multiple agent behaviour-based architecture,2013,10.5772/56578
Behavior-based formation control of swarm robots,2014,10.1155/2014/205759
"4th International Conference on Intelligent Structure and Vibration Control, ISVC 2014",2014,
LABRADOR: A learning autonomous behavior-based robot for adaptive detection and object retrieval,2013,10.1117/12.2011834
Visual behavior based bio-inspired polarization techniques in computer vision and robotics,2013,10.4018/978-1-4666-3994-2.ch072
Fast robot path planning with laplacian behaviour-based control via four-point explicit decoupled group SOR,2014,10.3923/rjasci.2014.354.360
Development of a behavior-based cooperative search strategy for distributed autonomous mobile robots using zigbee wireless sensor network,2014,10.1002/asjc.652
Interconnection of the behavior-based control architecture and a detailed mechatronic machine model for realistic behavior verification of the THOR project,2013,
Verification of behavior-based networks-using satisfiability modulo theories,2014,
Performance guarantees for C-WMD robot missions,2013,10.1109/SSRR.2013.6719332
Modeling and prediction of pedestrian behavior based on the sub-goal concept,2013,10.15607/rss.2012.viii.018
Hybrid path planning for indoor robot with Laplacian Behaviour-Based Control via Four Point-Explicit Group,2014,
Biology-inspired artificial neural network solutions for android control,2013,10.1109/MeMeA.2013.6549724
Reactive regulation of single-lane vehicle-road interactions,2014,10.4271/2014-01-0390
Learning visual affordances of objects and tools through autonomous robot exploration,2014,10.1109/ICARSC.2014.6849774
Generating task-oriented interactions of service robots,2014,10.1109/TSMC.2014.2298214
Indoor path planning for mobile robot using LBBC-EG,2013,
Human activity recognition using body contour parameters extracted from depth images,2013,10.1166/jmihi.2013.1180
Discovering novel neuroactive drugs through high-throughput behavior-based chemical screening in the zebrafish,2014,10.3389/fphar.2014.00153
Tool-assisted verification of behaviour networks,2013,10.1109/ICRA.2013.6630816
Automatic verification of autonomous robot missions,2014,10.1007/978-3-319-11900-7_39
The comparative study between difference actions and full actions,2013,10.4028/www.scientific.net/AMM.373-375.500
Single-shot learning and scheduled execution of behaviors for a robotic manipulator,2014,
Mobile robot obstacle avoidance techniques,2014,10.1166/asl.2014.5683
"It is (almost) all about human safety: A novel paradigm for robot design, control, and planning",2013,10.1007/978-3-642-40793-2_19
"4th IFAC Conference on Modelling and Control in Agriculture, Horticulture and Post Harvest Industry, AGRICONTROL 2013 - Proceedings",2013,
A new navigation of behavior-based olfactory mobile robot,2014,10.4028/www.scientific.net/AMM.446-447.1255
A behavior-based controller for a mobile robot tracking a moving target in multi-obstacles environment,2013,10.1109/IHMSC.2013.247
Safe navigation of a wall-climbing robot by methods of risk prediction and suitable counteractive measures,2013,10.1109/IROS.2013.6696679
A behavior-based library for locomotion control of kinematically complex robots,2013,
Model-based adaptive behavior framework for optimal acoustic communication and sensing by marine robots,2013,10.1109/JOE.2012.2232492
Pervasive Memory: The future of long-term social HRI lies in the past,2014,
A case study on a capsule robot in the gastrointestinal tract to teach robot programming and navigation,2014,10.1109/TE.2013.2281025
Robotic behavior implementation using two different differential evolution variants,2013,10.1007/978-3-642-37807-2_19
Robot Path Planning using Laplacian Behaviour-Based Control via Half-Sweep Gauss-Seidel (LBBC-HSGS) Iterative Method,2013,
Grounding semantic categories in behavioral interactions: Experiments with 100 objects,2014,10.1016/j.robot.2012.10.007
Temporal Issues in Teaching Robot Behaviours in a Knowledge-Based Sensorised Home,2013,10.1007/978-3-319-04406-4_11
A device abstraction framework for the robotic mediator collaborating with smart environments,2013,10.1109/CSE.2013.75
A pilot study on the security of pattern screen-lock methods and soft side channel attacks,2013,10.1145/2462096.2462098
Designing Enjoyable Motion-Based Play Interactions with a Small Humanoid Robot,2014,10.1007/s12369-013-0212-0
Interface design for minimizing loss of context in in-situ remote robot control,2013,10.1007/978-3-642-39265-8_10
Mobile malware detection through analysis of deviations in application network behavior,2014,10.1016/j.cose.2014.02.009
Learning behavior hierarchies via high-dimensional sensor projection,2013,
Towards robust personal assistant robots: Experience gained in the SRS project,2012,10.1109/IROS.2012.6385727
Fuzzy membership scaling mechanisms for mobile robot behaviours,2012,10.1007/978-3-642-35197-6_7
Modular supervisory control and hierarchical supervisory control of fuzzy discrete-event systems,2012,10.1109/TASE.2011.2181364
Apparent volitional behavior selection based on memory predictions,2012,10.1007/978-3-642-34475-6_58
Risk prediction of a behavior-based adhesion control network for online safety analysis of wall-climbing robots,2012,
A user friendly software framework for mobile robot control,2012,
Path-finding in dynamic environments with PDDL-planners,2013,10.1109/ICAR.2013.6766456
Behavior-based adhesion control system for safe adherence of wall-climbing robots,2012,
Robot colony mobility in a thermodynamics frame,2013,10.1007/978-3-642-33932-5_42
Fusion of multiple behaviors using layered reinforcement learning,2012,10.1109/TSMCA.2012.2183349
A behavior-based mission planner for cooperative autonomous underwater vehicles,2012,10.4031/MTSJ.46.2.5
A fuzzy logic behavior architecture controller for a mobile robot path planning in multi-obstacles environment,2013,10.19026/rjaset.5.4533
A novel semi-autonomous throwbot for reconnaissance application,2012,10.1109/WCICA.2012.6359110
"Interactive intelligence: Behaviour-based AI, musical HCI and the Turing test",2012,
A Behavior-based approach for educational robotics activities,2013,10.1109/TE.2012.2220359
Chameleon: Online learning for believable behaviors based on humans imitation in computer games,2013,10.1002/cav.1524
A concept of time-varying FIR notch filter based on IIR filter prototype,2012,10.1109/MMAR.2012.6347905
Development of a new cable-driven soft robot for cardiac ablation,2013,10.1109/ROBIO.2013.6739547
A row crop following behavior based on primitive fuzzy behaviors for navigation system of agricultural robots,2013,10.3182/20130828-2-SF-3019.00020
Environment monitoring algorithm using behavior-based multiple robot system,2012,10.5370/KIEE.2012.61.4.622
Design of a sensing limited autonomous robotic system,2013,10.1007/978-3-642-33926-4_61
Dynamic neural field as framework for behaviour coordination in mobile robots,2012,
Controlling human-like locomotion of a biped by a biologically motivated approach,2012,
AIAA Infotech at Aerospace Conference and Exhibit 2012,2012,
Strategy planning for collaborative humanoid soccer robots based on principle solution,2013,10.1007/s11740-012-0416-4
A study on real-time implementation of obstacle avoidance for autonomous travelling robot,2012,
Navigation of networked mobile robot using behavior-based model,2013,10.1109/ICCAIS.2013.6720522
Robotics Collaborative Technology Alliance (RCTA) 2011 baseline assessment,2012,10.1145/2393091.2393125
What's around me: Towards non-negative matrix factorization based localization,2013,10.1109/ECMR.2013.6698847
Social intelligence for a robot engaging people in cognitive training activities,2012,10.5772/51171
Towards a computational method of scaling a robot's behavior via proxemics,2012,10.1145/2157689.2157727
Generating diverse behaviors of evolutionary robots with speciation for theory of mind,2012,10.1007/978-3-642-34859-4_49
"2012 International Conference on Artificial Intelligence and Computational Intelligence, AICI 2012",2012,
Navigation algorithm for floor-mopping robot,2012,10.1016/j.proeng.2012.01.1115
Modelling walking behaviors based on CPGs: A simplified bio-inspired architecture,2012,10.1007/978-3-642-33093-3_16
A multi-robot platform for mobile robots A novel evaluation and development approach with multi-agent technology,2012,10.1109/MFI.2012.6343020
Autonomous navigation for mobile robot based on a sonar ring and its implementation,2012,10.1109/ISICT.2012.6291646
Study of behaviors subsumed with the generation of motor schemas in LEGO NXT 2.0,2012,10.1109/WEA.2012.6220102
Fuzzy Control of a Log Carrying Robot on Tree-Filled Steep-Sloping Terrains,2012,10.2478/s13230-012-0014-3
Navigation method for reconnaissance robot based on vision object tracking,2012,10.3969/j.issn.1001-0505.2012.03.002
Intelligent control of a small climbing robot,2013,
Posture recognition based on slow feature analysis,2012,10.1007/978-1-4614-3064-3_6
Measurement and estimation of indoor human behavior of everyday life based on floor sensing with minimal invasion of privacy,2013,10.1109/ROBIO.2013.6739791
Detecting wandering behavior based on GPS traces for elders with dementia,2012,10.1109/ICARCV.2012.6485238
Connecting a cognitive architecture to robotic perception,2012,10.1117/12.919417
Network-based subsumption architecture for multiple mobile robots system,2012,10.1109/SCIS-ISIS.2012.6505001
Non-metric navigation for mobile robot using optical flow,2012,10.1109/IROS.2012.6386221
Nonlinear model based predictive control of visual servoing systems using image moments,2013,10.1007/978-3-642-32548-9_9
An approach to identify behavior parameter in image-based visual servo control,2012,10.3923/itj.2012.217.224
Incremental online learning of robot behaviors from selected multiple kinesthetic teaching trials,2013,10.1109/TSMCA.2012.2207108
Appearance-based mobile robot navigation using omnidirectional camera,2012,10.1109/FSKD.2012.6234224
Ant hunt: Towards a validated model of live ant hunting behavior,2012,
Multimodal communication for human-friendly robot partners in informationally structured space,2012,10.1109/TSMCC.2012.2213810
Talking with robots about objects: A system-level evaluation in HRI,2012,10.1145/2157689.2157841
DroidLogger: Reveal suspicious behavior of Android applications via instrumentation,2012,
Generation of primitive behaviors for non-linear hyperelastic octopus-inspired robotic arm,2012,10.1109/BioRob.2012.6290684
The Wanda robot and its development system for swarm algorithms,2012,10.1007/978-3-642-27482-4_15
"Proceedings - 8th International Conference on Intelligent Environments, IE 2012",2012,
ICARS: Integrated control architecture for the robotic mediator in smart environments - A software framework for the robotic mediator collaborating with smart environments,2012,10.1109/HPCC.2012.225
Continual multiagent planning,2012,10.1007/978-3-642-25116-0_8
Motivation-based dependable behavior selection using probabilistic affordance,2012,10.1163/156855312X633039
Fuzzy visual navigation using behavior primitives for small humanoid robot,2013,10.1007/978-3-642-37374-9_79
PSO-based parameters optimization of multi-robot formation navigation in unknown environment,2012,10.1109/WCICA.2012.6359066
Attentional action selection using reinforcement learning,2012,10.1007/978-3-642-33093-3_37
Behavior-based task learning by demonstration for mobile manipulators,2013,10.5875/ausmt.v3i1.161
Behavior-based fuzzy control framework for multi-mobile-robot deployment,2012,10.1109/ROBIO.2012.6491151
Self-protective whole body motion for humanoid robots based on synergy of global reaction and local reflex,2012,10.1016/j.neunet.2012.02.011
Imitation learning: A new approach in artificial life animation,2012,10.3724/SP.J.1004.2012.00518
Behavior based complete coverage task of unknown area by an autonomous mobile robot scorpion with static obstacles in environment,2013,10.4028/www.scientific.net/SSP.198.73
A system for automated interaction with the cricket utilizing a micro mobile robot,2013,10.20965/jrm.2013.p0333
Improved behaviour control on laser cruise of autonomous mobile robot,2013,
Immunised navigational controller for mobile robot navigation,2012,10.1007/978-3-642-25507-6_15
A behavior-based policy for multirobot formation control,2012,10.4028/www.scientific.net/AMM.220-223.1181
Experiments of obstacles and collision avoidance with a distributed multi-robot system,2012,10.1109/ICInfA.2012.6246771
Challenges in development of real time multi-robot system using behaviour based agents,2013,10.1007/978-3-319-00551-5_70
A behavior-based strategy for single and multi-robot autonomous exploration,2012,10.3390/s120912772
Optimal control design for DES using supervisory control theory with enforceable events,2012,10.1109/MMAR.2012.6347837
Adaptive behavior-based control for robot navigation: A multi-robot case study,2013,10.1109/ICAT.2013.6684083
Adaptive attitude design with risk-sensitive optimal feedback control in physical human-robot interaction,2012,10.1109/ROMAN.2012.6343873
A quorum sensing inspired algorithm for dynamic clustering,2013,10.1109/CDC.2013.6760733
Automated planning as a new approach for the self-reconfiguration of mobile modular robots,2013,10.1109/RoMoCo.2013.6614585
Usability benchmarks of the Targets-Drives-Means robotic architecture,2012,10.1109/HUMANOIDS.2012.6651568
"3D heart modeling with cellular automata, mass-spring system and CUDA",2013,10.1007/978-3-642-39958-9_28
Adaptive formation behaviors of multi-robot for cooperative exploration,2012,10.1109/FUZZ-IEEE.2012.6251150
Generic system architecture for behavior-based mobile robot control using fuzzy logic,2012,10.1109/ICCAIS.2012.6466598
Behavior based rescue robot audio navigation and obstacle avoidance,2012,
Multiple mobile robots system with network-based subsumption architecture,2013,10.1504/IJMMS.2013.052784
Behavior-based switch-time MPC for mobile robots,2012,10.1109/IROS.2012.6385676
Ball interception behaviour in robotic soccer,2012,10.1007/978-3-642-32060-6_10
Verification of behaviour networks using finite-state automata,2012,10.1007/978-3-642-33347-7_1
"AISB/IACAP World Congress 2012: Revisiting Turing and His Test: Comprehensiveness, Qualia, and the Real World, Part of Alan Turing Year 2012",2012,
Modeling and testing proxemic behavior for humanoid robots,2012,10.1142/S0219843612500284
Attention allocation for multi-modal perception of human-friendly robot partners,2013,10.3182/20130811-5-US-2037.00054
Behavioral robustness: An emergent phenomenon by means of distributed mechanisms and neurodynamic determinacy,2012,10.1016/j.biosystems.2011.09.002
Surprise-driven acquisition of visual object representations for cognitive mobile robots,2011,10.1109/ICRA.2011.5979718
"ASME 2011 International Design Engineering Technical Conferences and Computers and Information in Engineering Conference, IDETC/CIE 2011",2011,
Modular behavior controller for underwater robot teams: A biologically inspired concept for advanced tasks,2011,10.1007/978-3-642-25489-5_52
Fuzzy control for two-link arm robot via LPV T-S fuzzy models,2011,10.1109/ROBIO.2011.6181711
Implementation of robot behaviors based on ethological approach for monitoring support system in intelligent space,2011,10.1109/AIM.2011.6027060
Behaviour based multi-robot integrated exploration,2011,
Neural learning behavior of mobile robot by visually based sequence of actions,2011,10.1109/ICAT.2011.6102111
Design and implementation of mobile networking testbeds with personality profiles,2011,10.1109/IWCMC.2011.5982536
Adaptive physics for game-balancing in video-games for social interaction,2011,10.1109/TAAI.2011.52
Performance results of qualitative optical flow processing integrated in fuzzy logic-based behavioral mobile robot control,2012,10.3182/20120905-3-HR-2030.00143
Development of a multisensor-based bio-botanic robot and its implementation using a self-designed embedded board,2011,10.3390/s111211629
Behavior based approach for robot navigation and chemical anomaly tracking,2011,10.1007/978-3-642-25489-5_31
Behavior-based control system of a robot actively recognizing hand postures,2011,10.1109/ICAR.2011.6088580
Dynamical task allocation and reallocation based on body expansion behavior for multi-robot coordination system,2011,10.1109/ICMA.2011.5985718
Behavior coordination of mobile robotics using supervisory control of fuzzy discrete event systems,2011,10.1109/TSMCB.2011.2119311
Real-world implementation of an Auction Behavior-Based Robotic Architecture (ABBRA),2012,10.1109/TePRA.2012.6215658
Composition of behaviour primitives for entertainment humanoid robots,2011,10.1109/ROMAN.2011.6005267
Autonomous acquisition of cooperative behavior based on a Theory of Mind using parallel Genetic Network Programming,2011,
Improving social odometry robot networks with distributed reputation systems for collaborative purposes,2011,10.3390/s111211372
A model based approach to modular multi-objective robot control,2011,10.1007/s10846-010-9523-7
A scripting-based approach to robot behavior engineering using hierarchical generators,2012,10.1109/ICRA.2012.6225038
Music information robotics: Coping strategies for musically challenged robots,2011,
Distributed planning and control of multirobot formations with navigation and obstacle avoidance,2011,10.1109/RAICS.2011.6069385
The research on multi-mode sequential flocking in uncertain environment for multiple mobile robots,2011,
Active vision during coordinated head/eye movements in a humanoid Robot,2012,10.1109/TRO.2012.2204513
Conceptual imitation learning based on functional effects of action,2011,10.1109/EUROCON.2011.5929419
Optimization approach for the development of humanoid robots' behaviors,2012,10.1007/978-3-642-34654-5_50
Development mobile robot control architecture with integrated planning and control on low cost microcontroller,2012,
Behavior based multi robot formations with active obstacle avoidance based on switching control strategy,2012,10.4028/www.scientific.net/AMR.433-440.6630
A behavior based locomotion controller with learning for disturbance compensation in bipedal robots,2012,10.1109/ICRA.2012.6224728
Behavior-based control: An approach to cooperative AUVs missions,2011,10.2316/P.2011.743-036
A learning-based control architecture for an assistive robot providing social engagement during cognitively stimulating activities,2011,10.1109/ICRA.2011.5980426
Human motion tracking for cognitive rehabilitation in informationally structured space based on sensor networks,2011,10.1109/FUZZY.2011.6007712
A robust control of mobile robot based on sonar sensors,2011,
A real-time hybrid architecture for biped humanoids with active vision mechanisms,2011,10.1007/s10846-010-9515-7
Arbitrary trajectory tracking of a mobile robot by an image-based fuzzy controller,2012,
A task of miniature mobile robot learning for obstacle avoidance through neural networks,2012,10.4028/www.scientific.net/AMM.151.498
Failure detection and reactive teaming for behavior-based subsumption,2011,10.1007/978-3-642-23974-8_40
Decentralized multi-robot teams using wheeled manipulation for object transportation,2012,10.1115/DETC2012-71334
Active controllability of flocking behavior based on local interaction,2011,
Pneumatic equipment for rehabilitation and mobilization of the upper limb,2011,
Interactive object recognition using proprioceptive and auditory feedback,2011,10.1177/0278364911408368
Applying dynamic conditions to an auction behavior-based robotic architecture,2011,
A new procedure for multi-mode sequential flocking with application to multiple non-holonomic mobile robot motion control: Mode description and integration principle,2012,10.1504/IJMIC.2012.043939
"3rd Int. Joint Topical Meeting on Emergency Preparedness and Response and Robotics and Remote Systems 2011, EPRRSD, 13th Robotics and Remote Systems for Hazardous Environments and 11th Emergency Preparedness and Response",2011,
Crowdroid: Behavior-based malware detection system for android,2011,10.1145/2046614.2046619
On the development of an ants-inspired navigational network for autonomous robots,2012,10.4018/ijimr.2012010104
"Moral decision making in autonomous systems: Enforcement, moral emotions, dignity, trust, and deception",2012,10.1109/JPROC.2011.2173265
Situated learning of visual robot behaviors,2011,10.1007/978-3-642-25486-4_18
Utilization of fradia for development of robotic vision subsystems on the example of checkers' playing robot,2011,
Q learning behavior on autonomous navigation of physical robot,2011,10.1109/URAI.2011.6145931
Adaptive autonomous underwater vehicles for littoral surveillance,2011,10.1007/s11370-011-0097-4
Design of robust robotic proxemic behaviour,2011,10.1007/978-3-642-25504-5_3
Behavior-based control of brush drawing robot,2011,10.1109/TMEE.2011.6199408
Thalamus: Closing the mind-body loop in interactive embodied characters,2012,10.1007/978-3-642-33197-8_19
Fuzzy logic control of an autonomous mobile robot,2011,10.1109/MMAR.2011.6031342
Robot cognitive control with a neurophysiologically inspired reinforcement learning model,2011,10.3389/fnbot.2011.00001
"Proceedings of the 16th International Symposium on Artificial Life and Robotics, AROB 16th'11",2011,
Generating behaviour networks from finite-state machines,2012,
Design and implementation of software architecture behavioral-based robot control system using Active Object Computing Model,2011,10.1109/ICEEI.2011.6021633
Evolving a metabolic subsumption architecture for cooperative control of the e-puck,2011,10.1007/s12293-011-0064-9
Construction of cellular automata lattice based on the semantics of an urban traffic network,2012,10.1007/978-3-642-33350-7_83
An evolutionary behavioral model for decision making,2011,10.1177/1059712311419680
Design and implementation of autonomous Lawn-Mower Robot controller,2011,10.1109/ICET.2011.6048466
A multi-robot formation control method based on local sensing,2011,
CPG-based behavior design and implementation for a biomimetic amphibious robot,2011,10.1109/ICRA.2011.5979744
Behavior-based hierarchical fuzzy control for mobile robot navigation in dynamic environment,2011,10.1109/CCDC.2011.5968614
A better formation planning algorithm of solar sail swarm based on behavior,2012,
Ethologically inspired human-robot communication for monitoring support system in intelligent space,2012,10.3182/20120905-3-HR-2030.00136
Evolving robot controllers in PDL using genetic programming,2011,10.1109/ALIFE.2011.5954644
Complex-valued neural network for group-movement control of mobile robots,2012,
On the performances of a target detection algorithm in underwater sensor networks with Aqua-Sim,2011,10.1109/EUC.2011.83
Speciation in behavioral space for evolutionary robotics,2011,10.1007/s10846-011-9542-z
A behaviour-based architecture for mapless navigation using vision,2012,10.5772/46200
Human-like gradual multi-agent Q-learning using the concept of behavior-based robotics for autonomous exploration,2011,10.1109/ROBIO.2011.6181717
Combat robot strategy adaptation using multiple learning agents,2012,10.1115/IMECE2012-87521
Tightly-coupled multi robot coordination using decentralized supervisory control of fuzzy discrete event systems,2011,10.1109/ICRA.2011.5980064
Integrating capture point into biologically motivated controlled biped for maintaining stable state,2012,10.1142/9789814415958_0035
Safe acting and manipulation in human environments: A key concept for robots in our society,2011,10.1109/ARSO.2011.6301962
Persuading computers to act more like brains,2012,10.1007/978-94-007-4491-2_4
Autonomous acquisition of cooperative behavior based on a theory of mind using parallel genetic network programming,2011,10.1007/s10015-011-0902-3
Applying behavior-based robotics concepts to telerobotic use of power tooling,2011,
Biologically inspired robot swarm control for subaqueous environment,2011,10.1109/URAI.2011.6145890
The effect of anthropomorphic movements of assembly robots on human prediction,2012,10.1201/b12322
"Dynamic planning of robot behavior based on an ""intellectual"" neuron network",2011,10.3103/S0147688211050054
Using behaviour activity sequences for motion generation and situation recognition,2011,
Determination of age and gender based on features of human motion using adaboost algorithms,2011,10.1007/s12369-010-0089-0
Coordination control of wheeled mobile robots - A hybrid approach,2011,10.1504/IJCAT.2011.042695
A new programming interface for educational robotics,2011,10.1007/978-3-642-21975-7_7
Biologically inspired collective comparisons by robotic swarms,2011,10.1177/0278364910397621
Behaviour based searching of human using MDP,2010,10.1145/1962300.1962380
Behaviors coordination and learning on autonomous navigation of physical robot,2011,10.12928/telkomnika.v9i3.738
A behavior-based path planning for autonomous vehicle,2010,10.1007/978-3-642-16587-0_1
Navigation towards a goal position: From reactive to generalised learned control,2011,10.1088/1742-6596/285/1/012025
Dynamic coverage path planning and obstacle avoidance for cleaning robot based on behavior,2011,10.1109/ICEICE.2011.5777555
Proactive avoidance of moving obstacles for a service robot utilizing a behavior-based control,2010,10.1109/IROS.2010.5651506
Monocular vision for intelligent wheelchair indoor navigation based on natural landmark matching,2010,10.1117/12.885245
Ravon: The robust autonomous vehicle for off-road navigation,2010,10.1533/9780857090201
A thermodynamic framework for robot colony control,2010,10.3233/978-1-60750-613-3-259
Behavior-based control of self-reconfigurable robot teams for sensor placement,2010,10.3233/978-1-60750-613-3-239
Towards social robots: Designing an emotion-based architecture,2011,10.1007/s12369-010-0087-2
Behavior based autonomous navigation system for mobile robots,2010,
Multi-mode sequential flocking strategy integrating wall-following behavior for motion control of multiple mobile robots,2011,
Smart energy management and low-power design of sensor and actuator nodes on algorithmic level for self-powered sensorial materials and robotics,2011,10.1117/12.888124
On applying neuroevolutionary methods to complex robotic tasks,2011,10.1007/978-3-642-18272-3_7
Levy distributed search behaviors for mobile target locating and tracking,2010,
Spiking neuron network model of basal ganglia and its application in robot,2010,
Scenario-driven service behavior manipulation,2011,10.3724/SP.J.1001.2011.04019
Cognitive architecture for mixed human-machine team interactions for space exploration,2011,10.1109/AERO.2011.5747552
Self-detection in robots: A method based on detecting temporal contingencies,2011,10.1017/S0263574710000755
Recognizing nonverbal affective behavior in humanoid robots,2010,10.3233/978-1-60750-613-3-12
A Bayesian model for approaching a human,2010,10.1145/1962300.1962384
"Intelligent Robotics and Applications - Third International Conference, ICIRA 2010, Proceedings",2010,
Thresholds tuning of a neuro-symbolic net controlling a behavior-based robotic system,2010,
"Behavior based control of robotic payloads for detection, neutralization, and interrogation of explosive hazards",2010,10.1117/12.855188
A methodology for composing and coordinating primitive fuzzy behaviors to guide mobile agricultural robots,2011,10.1109/ICCA.2011.6138057
Behavior-based fuzzy control for indoor cleaning robot obstacle avoidance under dynamic environment,2011,10.1109/ICMTMA.2011.162
A development of 3-wheels omni-directional mobile robot using fuzzy logic,2010,
Smooth collision avoidance in human-robot coexisting environment,2010,10.1109/IROS.2010.5649673
"Goal directed, state and behavior based navigation algorithm for smart ""robosofa"" furniture",2011,10.5755/j01.eee.116.10.885
The utility function method for behaviour selection in autonomous robots,2010,10.1007/978-1-84996-080-9_9
The distributed control and experiments of directional self-assembly for modular swarm robots,2010,10.1109/IROS.2010.5650244
Robot Mapping based on Typicality,2010,10.3233/978-1-60750-613-3-184
Research on ODMM obstacle avoidance fuzzy navigation based on ultrasonic-absolute-positioning,2010,10.1109/iCECE.2010.425
Ontology-based unified robot knowledge for service robots in indoor environments,2011,10.1109/TSMCA.2010.2076404
A behavior-based approach for task learning on mobile manipulators,2010,
Interpretation of fuzzy voice commands for robots based on vocal cues guided by user's willingness,2010,10.1109/IROS.2010.5651087
Autonomous collision avoidance for mini UAV: Flying through mountain corridor for disaster monitoring,2010,10.2514/6.2010-7732
Communication in a behavior-based approach to target detection and tracking with Autonomous Underwater Vehicles,2010,10.1109/EUC.2010.53
Behavior-based navigation of multiple robotic agents using hybrid-fuzzy controller,2010,10.1109/ICCCT.2010.5640437
Synthesis and analysis of control laws for swarm of mobile robots emulating ant foraging behavior,2010,10.1115/DSCC2010-4244
Experiments with a behavior-based robot,2011,10.1007/978-3-642-19542-6_21
Ad-hoc swarm robotics optimization in grid based navigation,2010,10.1109/ICARCV.2010.5707415
Handling ambiguous entities in human-robot instructions using linguistic and cntext knowledge,2011,10.1007/978-3-642-22027-2_61
Use of an autonomous mobile robot for elderly care,2010,10.1109/ATEQUAL.2010.30
Behavior-based fuzzy control of obstacle avoidance for indoor mobile robot,2010,10.4028/www.scientific.net/AMM.34-35.482
RoboMusic with modular playware,2010,10.1007/s10015-010-0858-8
Soft robotics: Challenges and perspectives,2011,10.1016/j.procs.2011.12.030
"2nd IFAC Symposium on Telematics Applications, TA 2010",2010,
"""Mechatronics galaxy"", an industrial research support for european sustainable and strategic development",2010,
Evolutionary design of the controller for the search of area with obstacles using multiple UAVs,2010,
Easy development of communicative behaviors in social robots,2010,10.1109/IROS.2010.5650128
Virtual force field algorithm for a behaviour-based autonomous robot in unknown environments,2011,10.1243/09596518JSCE958
Quantitative analysis of distributed control paradigms for robot swarms,2010,10.1109/ROBIO.2010.5723313
A survey of social gaze,2011,10.1145/1957656.1957757
Loop-closing: A typicality approach,2011,10.1016/j.robot.2010.12.004
From network-to-antibody robustness in a bio-inspired immune system,2011,10.1016/j.biosystems.2011.01.007
Application of single agent Q-learning for light exploration,2010,10.1109/ICICISYS.2010.5658569
