Title,Year,DOI
A fault-tolerant modular control approach to multi-robot perimeter patrol,2009,10.1109/ROBIO.2009.5420581
A behavior-based scheme using reinforcement learning for autonomous underwater vehicles,2005,10.1109/JOE.2004.835805
Learning to Perceive the World as Probabilistic or Deterministic via Interaction With Others: A Neuro-Robotics Experiment,2017,10.1109/TNNLS.2015.2492140
Possibility theory-based environment modelling by means of behaviour-based autonomous robots,1998,
Behavior-Based SSVEP Hierarchical Architecture for Telepresence Control of Humanoid Robot to Achieve Full-Body Movement,2017,10.1109/TCDS.2016.2541162
Artificial Potential Field Implementation of Flying Animal Gap-Aiming Behavior in 3D,2016,
Monitoring Strategies for Adaptive Periodic Control in Behavior-based Robotic Systems,2009,10.1109/AT-EQUAL.2009.34
A behaviour-based blackboard architecture for reactive and efficient task execution of an autonomous robot,1997,10.1016/S0921-8890(97)00035-3
Hierarchical learning of navigational behaviors in an autonomous robot using a predictive sparse distributed memory,1998,10.1023/A:1007492624519
Multi-Robot Patrol with Continuous Connectivity and Assessment of Base Station Situation Awareness,2024,10.20965/jrm.2024.p0526
Sonar-based navigation experiments on a mobile robot in indoor environments,2000,
Robotics Rule-Based Formalism to Specify Behaviors in a Visual Programming Environment,2015,
BEHAVIORAL STRATEGIES SYNTHESIZING DESIGN COMPUTATION AND ROBOTIC FABRICATION OF LIGHTWEIGHT TIMBER PLATE STRUCTURES,2014,
An architecture for distributed cooperative planning in a behaviour-based multi-robot system,1999,10.1016/S0921-8890(98)00066-9
Multi-constrained joint transportation tasks by teams of autonomous mobile robots using a dynamical systems approach,2016,
Non-Cartesian robotics,1996,10.1016/0921-8890(95)00097-6
A Programming Framework for Robot Swarms,2020,10.1109/mercon50084.2020.9185206
An Analysis of How Driver Experience Affects Eye-Gaze Behavior for Robotic Wheelchair Operation,2019,10.1109/ICCVW.2019.00545
Dynamic Regions to Enhance Safety in Human-Robot Interactions,2018,
APPLYING FUZZY-LOGIC TO ROBOT NAVIGATION,1995,10.1108/03684929510094280
Investigating the Effect of Pruning on the Diversity and Fitness of Robot Controllers based on MDL2ε during Genetic Programming,2009,10.1109/CEC.2009.4983291
AIMEE:: A four-legged robot for RoboCup Rescue,2006,10.1007/3-540-26415-9_120
Architecture of behavior-based and Robotics Self-Optimizing Memory Controller,2009,
GA-based learning in behaviour based robotics,2003,
A Vision-Based Guidance System for UAV Navigation and Safe Landing using Natural Landmarks,2010,10.1007/s10846-009-9373-3
A Hybrid Multi-Modal Approach For Flocking,2019,
"Video based surround vehicle detection, classification and logging from moving platforms: Issues and approaches",2007,
A behaviour-based blackboard architecture for mobile robots,1998,
Behavioral diversity as multiagent cooperation,1999,10.1117/12.360356
Dependable Low-altitude Obstacle Avoidance for Robotic Helicopters Operating in Rural Areas,2013,10.1002/rob.21455
Modeling of Natural Interaction and Algorithm of Intelligent Humanoid Robot for Education,2017,
Navigation of uncertain terrain by fusion of information from real and synthetic imagery,2012,10.1117/12.919330
Cooperating unmanned vehicles,2005,
Modular Playware Technology - A Brief Historical Review,2012,
Environment Perception with Chameleon-Inspired Active Vision Based on Shifty Behavior for WMRs,2023,10.3390/app13106069
Lightweight Two-Layer Control Architecture for Human-Following Robot,2024,10.3390/s24237796
An Experimental Validation of Behavior-Based Motions for Robotic Coronary Guidewire Crossing Techniques,2020,10.1007/978-3-030-33950-0_2
Sonar behavior-based fuzzy control for a mobile robot,2000,
Making a Liquid Robotics Wave Glider Fully Autonomous: Field Results From DANS20 Trial,2021,
Learning from history for behavior-based mobile robots in non-stationary conditions,1998,10.1023/A:1008814507256
Formal languages aspects as a tool for representation and implementation of Behavior-Based Robotics,2004,
An Artificial Circadian System for a Slow and Persistent Robot,2018,10.1007/978-3-319-97628-0_13
MEXI: Machine with Emotionally eXtended Intelligence - A software architecture for behavior based handling of emotions and drives,2003,
Compatibilities of Cyprinus carpio with Varied Colors of Robotic Fish,2024,10.3390/fishes9060211
Power enhancement using improved maximum power point tracking for solar photovoltaic systems under partial shading,2022,10.1093/ce/zkac062
The Mediation Effect of Traffic Locus of Control on the Relationships between Psychological Characteristics and Reckless Driving of Drivers,2018,
Near Real Time Heading Drift Correction for Indoor Pedestrian Tracking Based on Sequence Detection,2016,
"A Simple, Efficient, and Scalable Behavior-Based Architecture for Robotic Applications",2016,10.1007/978-3-319-27149-1_47
Data-Driven Control and Behavior-Based Control Applied to a SISO Mobile Robot,2022,10.1109/LARS/SBR/WRE56824.2022.9995802
Towards Learning Strategies and Exploration Patterns for Feature Perception,2016,
Robot Behavior Coordination using Decision-making Neurophysiological Mechanism,2009,10.1109/ROBIO.2009.5420724
A behavior monitoring architecture for a mobile robot: Enhancing intelligence to behavior-based robotics,2003,
Implementation of Small Robot Autonomy in an Integrated Environment,2009,10.1117/12.818494
Behavior based decision control in autonomous vehicles: a fuzzy approach using Khepera,2000,
A Collaborative Multi-robot Platform for the Distributed Fabrication of Three-dimensional Fibrous Networks (Spatial Lacing),2022,10.1145/3559400.3561995
Dynamical System Approach for Navigation using Behavior Coordination in Indoor Environments,2009,
A new approach to design fuzzy controllers for mobile robots navigation,1997,10.1109/CIRA.1997.613840
Adaptive Physics for Game-balancing in Video-games for Social Interaction,2011,10.1109/TAAI.2011.52
A framework for situated multiagent systems,2007,
Revisiting Turtles and Termites: an Open-ended Interactive Physical Game with Multiple Robots,2017,10.1145/3078072.3091979
EzSkiROS: enhancing robot skill composition with embedded DSL for early error detection,2025,10.3389/frobt.2024.1363443
Identifying and Detecting Inadvertent Socially Inappropriate Movement of Avatar Robots,2024,10.1109/RO-MAN60168.2024.10731420
Implementation of a fuzzy logic tracking path algorithm on a Field Programmable Gate Array,2006,10.1109/DTIS.2006.1708666
Incremental Online Learning of Robot Behaviors From Selected Multiple Kinesthetic Teaching Trials,2013,10.1109/TSMCA.2012.2207108
Beh-Raft-Chain: A Behavior-Based Fast Blockchain Protocol for Complex Networks,2021,10.1109/TNSE.2020.2984490
Teaching robots to plan through Q-learning,2005,10.1017/S0263574704000803
Motivation-Based Dependable Behavior Selection Using Probabilistic Affordance,2012,10.1163/156855312X633039
Prescriptive Business Process Monitoring for Recommending Next Best Actions,2020,10.1007/978-3-030-58638-6_12
New approaches to Internet based intelligent robotic system,2004,
Generation of world model for mobile robot based on adaptive resonance theory,2001,
Robot Colony Mobility in a Thermodynamics Frame,2013,
A biologically inspired hybrid three legged mobile robot,2002,
Collision Avoidance in a Recursive Nested Behaviour Control Structure for Unmanned Aerial Vehicles,2010,
ERSP: A software platform and architecture for the service robotics industry,2005,10.1109/IROS.2005.1545468
Adaptive humanoid robot behaviour in a serious game scenario through reinforcement learning,2025,10.1080/0144929X.2025.2456068
Automatic Multi-Robot Control Design and Optimization Leveraging Multi-Level Modeling: An Exploration Case Study,2023,10.1016/j.ifacol.2023.10.435
Sensor-based navigation coordination for mobile robots,2003,
Extraction of environmental information of a mobile robot based on computational intelligence,2004,
Behavior-Based Navigation Using Heuristic Fuzzy Kohonen Clustering Network for Mobile Service Robots,2010,
Motion Planning and Control of Interactive Humanoid Robotic Arms,2008,
Vector Field Driven Design for Lightweight Signal Processing and Control Schemes for Autonomous Robotic Navigation,2009,10.1155/2009/984752
SYNTHESIS AND ANALYSIS OF CONTROL LAWS FOR SWARM OF MOBILE ROBOTS EMULATING ANT FORAGING BEHAVIOR,2010,
A region-based approach for cooperative multi-target tracking in a structured environment,2002,
Design and evaluation of a reactive and deliberative collision avoidance and escape architecture for autonomous robots,2008,10.1007/s10514-007-9053-8
Bio-control of a Modular Design Robot-NOROS,2016,10.1007/978-3-319-23327-7_76
Domains as Objectives: Multi-Domain Reinforcement Learning with Convex-Coverage Set Learning for Domain Uncertainty Awareness,2023,10.1109/IROS55552.2023.10342236
A multi-agent architecture with cooperative fuzzy control for a mobile robot,2007,10.1016/j.robot.2007.07.007
Intelligent Wheelchair: Lessons Learned From Development,2008,
Unified Behavior Framework for Reactive Robot Control,2009,10.1007/s10846-008-9299-1
Empirical Evaluations of Framework for Adaptive Trust Calibration in Human-AI Cooperation,2020,10.1109/ACCESS.2020.3042556
Improving Social Odometry Robot Networks with Distributed Reputation Systems for Collaborative Purposes,2011,10.3390/s111211372
Evolutionary membership adaptation for mobile robot fuzzy intelligent behaviours,2004,
Joint-Action for Humans and Industrial Robots for Assembly Tasks,2008,
Evolutionary learning of a fuzzy behavior based controller for a nonholonomic mobile robot in a class of dynamic environments,2001,10.1023/A:1013939308620
Swarming Behavior Emerging from the Uptake-Kinetics Feedback Control in a Plant-Root-Inspired Robot,2018,10.3390/app8010047
Autonomous Morphogenesis in Self-assembling Robots Using IR-Based Sensing and Local Communications,2010,
Stability and Control Design of Stochastic Dynamical Systems with Impulses,2020,10.1016/j.ifacol.2021.04.130
Evolutionary robotics: A new scientific tool for studying cognition,2005,10.1162/1064546053278991
Automatic Generation of Summarized Driving Video with Music and Captions,2015,
Clustering Observed Body Image for Imitation based on Value System,2010,
An autonomous behaviour based path planner on planetary rover,2004,
Autonomous Field Mapping and Operation with Proximity Sensing,2015,
Building a Human Behavior Map from Local Observations,2016,
Measurement and Estimation of Indoor Human Behavior of Everyday Life Based on Floor Sensing with Minimal Invasion of Privacy,2013,
The null-space-based behavioral control for mobile robots,2005,10.1109/CIRA.2005.1554248
Swarm Ant Algorithm Incorporation for Navigation of Resource Collecting Robots,2014,
Multiagent behavioral control system for a group of mobile robots,2001,10.1109/ROMOCO.2001.973441
The behavior-based firm: Application of recent Al concepts to company management,1997,10.1080/088395197118217
Global Localization of Terminal Service Robot Based on PTZ Vision,2011,10.4028/www.scientific.net/AMM.58-60.2158
Defining a common control language for multiple autonomous vehicle operation,2000,
A Traffic Knowledge Aided Vehicle Motion Planning Engine Based on Space Exploration Guided Heuristic Search,2014,
A Behavior-Based Planning Algorithm for Tracking of Deep-sea Hydrothermal Buoyant Plumes with Autonomous Underwater Vehicles,2013,
From primitive behaviors to goal-directed behavior using affordances,2007,
Human modeled robot screw fastening,1998,
Learning and adaptivity: Enhancing reactive behaviour architectures in real-world interaction systems,1995,
Semiosis in embodied autonomous systems,1998,10.1109/ISIC.1998.713809
Fuzzy perceptual model for ultrasound sensors applied to intelligent navigation of mobile robots,2003,10.1023/A:1026057906312
Design patterns for behavior-based robotics,2000,10.1109/3468.823479
Development of a hybrid crisp-fuzzy logic algorithm optimised by genetic algorithms for path-planning of an autonomous mobile robot,2006,
Motives as Intrinsic Activation for Human-Robot Interaction,2008,10.1109/IROS.2008.4650941
Towards Goal-Driven Behaviour Control of Multi-Robot Systems,2017,
Speciation in Behavioral Space for Evolutionary Robotics,2011,10.1007/s10846-011-9542-z
Robot vision: A holistic view,2005,
Design and Implementation of Mobile Networking Testbeds with Personality Profiles,2011,
Experiences of formation control of multi-robot systems with the Null-Space-based behavioral Control,2007,10.1109/ROBOT.2007.363126
Learning Driving Behaviors for Automated Cars in Unstructured Environments,2019,10.1007/978-3-030-11021-5_36
Talking with Robots about Objects: A System-Level Evaluation in HRI,2012,
AutoDrop: Training Deep Learning Models with Automatic Learning Rate Drop,2024,
BEHAVIOR-BASED CONTROL FOR AN EYE-HEAD SYSTEM,1992,10.1117/12.131576
Incremental learning of humanoid robot behavior from natural interaction and large language models,2024,10.3389/frobt.2024.1455375
Light-weight behavior-based continuous authentication for personalized mobile robot,2022,10.1007/s41315-022-00243-1
Adapting an hybrid behavior-based architecture with episodic memory to different humanoid robots,2015,
Interday Reliability of Upper-limb Geometric MyoPassivity Map for Physical Human-Robot Interaction,2023,10.1109/TOH.2023.3277453
Engineering central pattern generated behaviors for the deployment of robotic systems,2015,10.1016/j.neucom.2015.03.094
Modeling interaction strategies using POS: An application to soccer robots,2006,10.1007/s10489-006-8863-2
Morphology Independent Learning in Modular Robots,2009,10.1007/978-3-642-00644-9_34
An In-Vehicle Speed Advisories HMI for Driving Safety and Fuel Economy Improvement,2021,10.1109/VTC2021-FALL52928.2021.9625285
RAVON: The robust autonomous vehicle for off-road navigation,2010,
KURE: Kinematic Universal Remote intErface A Human Centred Remote Robot Control Paradigm,2016,
Hierarchical systems control using threshold fuzzy systems,2002,
A fuzzy behaviours fusion algorithm for mobile robot real-time path planning in unknown environment,2007,10.1109/ICITECHNOLOGY.2007.4290454
Motion generation of the autonomous robot based on body structure,2001,
COULD CLOUD TECHNOLOGY BE USEFUL IN AUTONOMOUS MENTAL DEVELOPMENTAL ROBOTICS? A CASE STUDY,2016,10.2316/Journal.206.2016.3.206-4443
A new memory model for humanoid robots - Introduction of associative memory using chaotic neural network,2004,10.1109/ROMAN.2004.1374741
Experiments of Formation Control With Multirobot Systems Using the Null-Space-Based Behavioral Control,2009,10.1109/TCST.2008.2004447
"A software framework for control of multi-sensor, multi-actuator systems",2003,
NONLINEAR MODEL PREDICTIVE CONTROL OF A STEWART PLATFORM MOTION STABILIZER,2020,
Behavior Based Approach for Robot Navigation and Chemical Anomaly Tracking,2011,
Performance Evaluation of Neural Networks for Animal Behaviors Classification: Horse Gaits Case Study,2016,10.1007/978-3-319-40162-1_41
Body and Hand-Object ROI-Based Behavior Recognition Using Deep Learning,2021,10.3390/s21051838
Fuzzy motivations for evolutionary behavior learning by a mobile robot,2006,
Experimental prediction of the performance of grasp tasks from visual features,2003,
A Bio-Inspired Strategy for Deep-Sea Hydrothermal Non-Buoyant Plume Tracing with Autonomous Underwater Vehicles,2014,
A plan classifier based on Chi-square distribution tests,2011,10.3233/IDA-2010-0460
Fuzzy decision mechanism combined with neuro-fuzzy controller for behavior based robot navigation,2003,
The Degree of Consideration-Based Mechanism of Thought and Its Application to Artificial Creatures for Behavior Selection,2012,10.1109/MCI.2011.2176999
Sonar behavior-based fuzzy control for a navigation technique of an intelligent mobile robot,2006,
Chemical plume tracing experimental results with a REMUS AUV,2003,10.1109/OCEANS.2003.178458
Multirobot cooperation for surveillance of multiple moving targets - A new behavioral approach,2006,10.1109/ROBOT.2006.1641890
How intelligent behavior can emerge from a group of roboticles moving around,2003,
Predictive Controller for Mobile Robot based on Fuzzy logic,2016,10.1109/GTSD.2016.41
On Simple Reactive Neural Networks for Behaviour-Based Reinforcement Learning,2020,10.1109/icra40945.2020.9197262
Robot formations using local sensing and limited range vision,2008,
"BEHAVIOR - PERCEPTION, ACTION AND INTELLIGENCE - THE VIEW FROM SITUATED ROBOTICS",1994,10.1098/rsta.1994.0111
Behavior coordination in multi-robot systems,2016,
"INSIGHT: A virtual laboratory for design, test and evaluation of autonomous agents",1998,
Coordination in multi-agent RoboCup teams,2001,10.1016/S0921-8890(01)00137-3
Discrete Event Systems based Formation Control Framework to Coordinate Multiple Nonholonomic Mobile Robots,2009,10.1109/IROS.2009.5354788
Reactive Planning as a Motivational Source in a Behavior-Based Architecture,2008,10.1109/IROS.2008.4650761
BeBOP - Combining Reactive Planning and Bayesian Optimization to Solve Robotic Manipulation Tasks,2024,10.1109/ICRA57147.2024.10611468
Implementing Tolman's schematic sowbug: Behavior-based robotics in the 1930's,2001,
The Ares robot:: Case study of an affordable service robot,2008,
Evaluating an Augmented Remote Assistance Platform to Support Industrial Applications,2018,
Multi-Role UAV Swarm Behaviors for Wide Area Search using Emergent Intelligence,2020,10.1109/worlds450073.2020.9210392
Life-like sensorimotor control: from biological systems to artifacts,2002,
Fuzzy behavior modulation with threshold activation for autonomous vehicle navigation,1999,10.1109/NAFIPS.1999.781799
Collective retrieval by autonomous robots,2004,
Survival kit: A constraint-based behavioural architecture for robot navigation,2005,
Case study: Optimal facility allocation in a robotic milking barn,2002,
Robotics challenges for robotic and human Mars exploration,2000,
Generic System Architecture for Dependable Interactive Systems: A Flying Robot Example,2010,
Learning to coordinate behaviors for robot navigation,1996,
Cooperative behaviors in multi-robot systems through implicit communication,1999,10.1016/S0921-8890(99)00039-1
Leveraging Implicit Human Feedback to Beter Learn from Explicit Human Feedback in Human-Robot Interactions,2024,10.1145/3610978.3638368
Value-based communication preservation for mobile robots,2007,10.1007/978-4-431-35873-2_32
Experience-based learning of task representations from human-robot interaction,2001,10.1109/CIRA.2001.1013244
Development of a Patient Behaviour Model for an Adaptive Medical Robot,2024,10.1007/978-3-031-55000-3_4
A Distributed Multi-robot Cooperative Hunting Algorithm Based on Limit-cycle,2009,10.1109/CAR.2009.32
Incremental evolution of stigmergy-based multi robot controllers through utility functions,2007,
What's around me: Towards Non-negative Matrix Factorization based Localization,2013,
A Behavior Learning Algorithm for Unmanned Underwater Vehicles,2012,
Performance-based rough terrain navigation for nonholonomic mobile robots,2003,
Development of arm system for human-robot emotional communication,2000,
Comparison of behavior-based and planning techniques on the small robot maze exploration problem,2010,10.1016/j.neunet.2010.02.001
Navigation strategies for cooperative localization based on a particle-filter approach,2007,
A Framework for Automatic Behavior Generation in Multi-Function Swarms,2020,10.3389/frobt.2020.579403
Sparse Distributed Memory for Experience-Based Robot Manipulation,2009,10.1109/ROBIO.2009.4913187
Dynamic growth of robot formation using only local sensing and minimal communication,2004,
Progressive planning for mobile robots - A progress report,2002,
Behavior-based vision on a 4 legged soccer robot,2006,
Applying Evolvable Hardware to autonomous agents,1994,
A Real-Time Hybrid Architecture for Biped Humanoids with Active Vision Mechanisms,2011,10.1007/s10846-010-9515-7
Behavior-based Reinforcement Learning Control for Robotic Rehabilitation Training,2015,
Potential of model predictive control for driving simulators,2021,10.1515/auto-2020-0090
Intelligence with representation,2003,10.1098/rsta.2003.1257
Implementation of Behavior-Based Control Architecture Robot for Obstacle Avoidance Using Active Object Computing Model,2014,
Simulation and Control of an Autonomous Bucket Excavator for Landscaping Tasks,2010,10.1109/ROBOT.2010.5509546
The Place Theory as an Alternative Solution in Automatic Speech Recognition Tasks,2014,
Strategy and Realization for Obstacle Avoidance of Wheeled Mobile Robots Based on Dynamic Modeling,2011,10.4028/www.scientific.net/AMR.255-260.4155
Theoretical methods for planning and control in mobile robotics,1997,
"Underactuated Cable-Driven Robots: Machine, Control and Suspended Bodies",2010,
On-line Affective Cognitive Learning and Decision-making for Autonomous Navigation of Mobile Robots,2009,
A Concept of Multi-robots Multi-scale Coordination Model,2008,10.1109/ICNC.2008.581
Multi-layer hierarchical rule learning in reactive robot control using incremental decision trees,1999,10.1023/A:1008012519312
Jointless Bioinspired Soft Robotics by Harnessing Micro and Macroporosity,2023,10.1002/advs.202302080
A sensor-based robot controller for autonomous exploration of unknown environments,2003,10.1080/10798587.2000.10642848
Abnormal Behavioral Pattern Detection in Closed-Loop Robotic Systems for Zero-Day Deceptive Threats,2020,10.1109/icieam48468.2020.9112054
Intelligent Formation Control based on Directionality of Multi-Agent System,2009,10.1109/RIISS.2009.4937911
Construction of a digital twin system for the blended-wing-body underwater glider,2023,10.1016/j.oceaneng.2022.113610
Evaluation of a Skill-based Control Architecture for a Visual Inspection-oriented Aerial Platform,2020,
LABRADOR: A Learning Autonomous Behavior-based Robot for Adaptive Detection and Object Retrieval,2013,10.1117/12.2011834
Multiple Robots Formation Control Based On Receding Horizon Optimization,2009,
The Distributed Control and Experiments of Directional Self-assembly for Modular Swarm Robots,2010,
Behavior reuse and virtual sensors in the evolution of complex behavior architectures,2001,10.1007/s12064-001-0018-8
Research on reinforcement learning of the intelligent robot based on self-adaptive quantization,2000,
A Multi-Mode Sequential Flocking Strategy for Motion Control of Multiple Mobile Robots in Obstacle Environment,2009,10.1109/CDC.2009.5400756
The Comparative study between difference actions and full actions,2013,10.4028/www.scientific.net/AMM.373-375.500
Instant-goal-driven methods for behavior-based mobile robot navigation,2003,
Immunised Navigational Controller for Mobile Robot Navigation,2012,
Validation of simulation model for robotic milking barn design,2001,10.1016/S0377-2217(00)00283-6
Behavioural responses of dogs to asymmetrical tail wagging of a robotic dog replica,2011,10.1080/13576500903386700
Making robots emotion-sensitive - Preliminary experiments and results,2005,
Robotic pet based interactive home healthcare system,2005,
Preference-Based Optimization of a Human-Robot Collaborative Controller,2022,10.1016/j.ifacol.2023.01.126
A Motivation-Based Action-Selection-Mechanism Involving Reinforcement Learning,2008,
"Smell, think and act: A cognitive robot discriminating odours",2006,10.1007/s10514-006-7098-8
Discretionary behavior switching: Analysis and synthesis results,2000,
Adapting the point of view for behavior-based navigation,2006,
Value-based observation with robot teams (VBORT) using probabilistic techniques,2003,
Integration of emotional reactions on human facial expressions into the robot head MEXI,2007,
Design of a FPGA accelerator for the FIVE fuzzy interpolation method,2022,10.1504/IJCAT.2022.10050320
Integration of reactive behaviors and enhanced topological map for robust mobile robot navigation,1999,10.1109/3468.784174
A hierarchical behavior-based approach to manipulation tasks,2003,10.1109/ROBOT.2003.1242013
Bio-inspired robotic handling of heterogeneous logistics goods,2007,10.1109/ICAL.2007.4338555
Intelligent control for perceptually attentive agents: The S* proposal,1997,10.1016/S0921-8890(97)00003-1
Real-time Navigation for Multiple Mobile Robots in Dynamic Environments based on Fuzzy Logic,2016,
An Aerial Robotic Missing-Person Search in Urban Settings-A Probabilistic Approach,2024,10.3390/robotics13050073
Mobile Robot Based on the Selection of Fuzzy Behaviours for Following Trajectories in Crops,2016,10.5772/63966
Prediction and Classification of Motion Trajectories Using Spatio-Temporal NMF,2009,
Vision-Based Target Tracking and Collision Avoidance for Two Autonomous Robotic Fish,2009,10.1109/TIE.2009.2014675
Self-Explanations of a Cognitive Agent by Citing Goals and Emotions,2017,
A vision-based navigation control system for a mobile service robot,2007,
A context-aware recommendation system for improving manufacturing process modeling,2023,10.1007/s10845-021-01854-4
Laban Movement Analysis towards Behavior Patterns,2010,
Behavior learning and group evolution for autonomous multi-agent robot,1997,
Too Close to You? A Study on Emotion-Adapted Proxemics Behaviours,2024,10.1109/RO-MAN60168.2024.10731458
Applying synaptic delays for virtual sensing and actuation in mobile robots,2000,10.1109/IJCNN.2000.859388
Pheromone communication simulation for mobile robots using Java 3D,2007,10.1109/ICIS.2007.148
Evolutionary Design of the Controller for the Search of Area with Obstacles using Multiple UAVs,2010,
Integration of coordination mechanisms in the BITE multi-robot architecture,2007,10.1109/ROBOT.2007.363905
Integrating active perception with an autonomous robot architecture,1999,10.1016/S0921-8890(99)00050-0
Stable contour-following control of wheeled mobile robots,2009,10.1017/S026357470800444X
Pedestrian-behavior-based mobile agent control in Intelligent Space,2005,10.1109/TIM.2005.858824
Basis Decomposition of Motion Trajectories Using Spatio-temporal NMF,2009,
The intelligent ASIMO: System overview and integration,2002,
Intelligent control of nonholonomic mobile robots with fuzzy perception,2003,10.1016/S0165-0114(02)00229-4
Development of a Multisensor-Based Bio-Botanic Robot and Its Implementation Using a Self-Designed Embedded Board,2011,10.3390/s111211629
Evolutionary behavior learning for action-based environment modeling by a mobile robot,2005,10.1016/j.asoc.2004.07.004
Optimal Control Design for DES using Supervisory Control Theory with Enforceable Events,2012,
Learning to Grasp Unknown Objects Based on 3D Edge Information,2009,
A fuzzy logic approach to reactive navigation of behavior-based mobile robots,2004,
Autonomy without independence: Animal training as a model for robot design,2006,
"Application-Driven Design of Soft, 3-D Printed, Pneumatic Actuators With Bellows",2019,10.1109/TMECH.2018.2879299
An emotion-based Behavior coordination approach to autonomous mobile robots,2006,
A cooperation strategy for a group of object lifting robots,1996,
Dialogue-based Supervision and Explanation of Robot Spatial Beliefs: a Software Architecture Perspective,2018,
Automated Planning as a New Approach for the Self-Reconfiguration of Mobile Modular Robots,2013,
Autonomous parallel parking of a car-like mobile robot by a neuro-fuzzy behavior-based controller,2005,10.1109/NAFIPS.2005.1548645
Robot Gaze Behavior and Proxemics to Coordinate Conversational Roles in Group Interactions,2021,10.1109/RO-MAN50785.2021.9515550
Behavior-based formation control for multirobot teams,1998,10.1109/70.736776
A Hybrid Architecture for Planning and Execution of Multi-Behavior Data Acquisition Missions,2018,
Satisficing anytime action search for behavior-based voting,2002,
Planning and Execution of Groping Behavior for Contact Sensor based Manipulation in an Unknown Environment,2016,
Survey on the Formation Control of Multi-Agent System,2012,
A fuzzy action selection method for virtual agent navigation in unknown virtual environments,2007,
Evolutionary learning of autonomous agents with anticipatory capabilities,1998,
Mediation effects of online public attention on the relationship between air pollution and precautionary behavior,2022,10.1016/j.jmse.2021.09.002
Profiling Malicious Domain by Multidimensional Features,2018,10.1109/ICRIS.2018.00128
Multi-robot On-line Sampling Scheduler for Persistent Monitoring,2019,
Game theory based task planning in multi robot systems,2004,
Chemical robotics - chemotactic drug carriers,2013,10.2478/s11536-012-0130-9
Motion Control of Dense Robot Colony Using Thermodynamics,2009,10.1007/978-3-642-00644-9_8
Multi-objective optimization of sensor quality with efficient marine vehicle task execution,2006,10.1109/ROBOT.2006.1642193
Visually guided landing of an unmanned aerial vehicle,2003,10.1109/TRA.2003.810239
Instinct: A biologically inspired reactive planner for intelligent embedded systems,2019,10.1016/j.cogsys.2018.10.016
Vision-based autonomous landing of an unmanned aerial vehicle,2002,
"The brain has a body: adaptive behavior emerges from interactions of nervous system, body and environment",1997,10.1016/S0166-2236(97)01149-1
Emotion and memory model for social robots: a reinforcement learning based behaviour selection,2022,10.1080/0144929X.2021.1977389
Soft comuting for autonomous robotic systems,2000,10.1016/S0045-7906(99)00027-0
Behavior Coordination of Mobile Robotics Using Supervisory Control of Fuzzy Discrete Event Systems,2011,10.1109/TSMCB.2011.2119311
Learning to Navigate Through Crowded Environments,2010,10.1109/ROBOT.2010.5509772
Representation and execution of plan sequences for multi-agent systems,2001,
A MECHANISM OF PARTICLE SWARM OPTIMIZATION ON MOTOR PATTERNS IN THE B4LC SYSTEM,2016,
Adaptive heterogeneous multi-robot teams,1999,10.1016/S0925-2312(98)00116-7
Flocking of Multiple Unmanned Aerial Vehicles by LQR Control,2014,
Introducing temporal analyzability late in the lifecycle of complex real-time systems,2003,
Towards a hybrid software architecture and multi-agent approach for autonomous robot software,2017,10.1177/1729881417716088
Formal Performance Guarantees for an Approach to Human in the Loop Robot Missions,2017,
Human-Human Interaction using a Behavioural Control Strategy,2013,
Referring Expression Comprehension in semi-structured human-robot interaction,2025,10.1016/j.eswa.2025.126965
Learning and stabilization of altruistic behaviors in multi-agent systems,1997,10.1109/CIRA.1997.613871
Nonlinear Model Based Predictive Control of Visual Servoing Systems Using Image Moments,2013,
An Integrated Approach for Achieving Multirobot Task Formations,2009,10.1109/TMECH.2009.2014056
Mechatronics Galaxy a New Concept for Developing Education in Engineering,2013,10.4028/www.scientific.net/AMM.371.754
An architecture for a VLSI sensory-motor system for obstacle avoidance,2005,10.1016/j.robot.2004.06.005
Monitoring traffic in future cities with aerial swarms: Developing and optimizing a behavior-based surveillance algorithm,2019,10.1016/j.cogsys.2018.10.031
Use of an Autonomous Mobile Robot for Elderly Care,2010,10.1109/ATEQUAL.2010.30
An auction behavior-based robotic architecture for service robotics,2014,10.1007/s11370-013-0141-7
Lifelong adaptation in heterogeneous multi-robot teams: Response to continual variation in individual robot performance,2000,10.1023/A:1008977508664
A modular functional framework for the design and evaluation of multi-robot navigation,2021,10.1016/j.robot.2021.103849
Previous Announcement Method Using 3D CG Face Interface for Mobile Robot,2020,
Biologically based neural networks for mobile robot navigation,1998,
"A Comparative Study of Swarm Foraging Behaviors; Trophallaxis, Task Allocation and Pheromone",2015,
Introducing a Model for (Long-term) Personalization of the Behavior of a Social Robot Tutor based on Self-determination Theory and Empirical Findings,2024,10.1109/RO-MAN60168.2024.10731431
Heterogeneous hypergraph transformer network with cross-modal future interaction for multi-agent trajectory prediction,2025,10.1016/j.engappai.2025.110125
Smart Cup for Festival Alcohol Consumption Awareness,2018,
